condition,dataset,error_model,error_rate,trial_seed,analysis_name,metric_name,category,baseline_value,perturbed_value,absolute_delta,relative_change,is_near_zero_baseline,null_graph_replicate_id,perturbation_completion_ratio
null,BANC,synapse_count_measurement,0.03,2,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,in_degree_median,secondary_emergent,9.0,9.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3727.29660036276,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.0515896628643,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,out_degree_median,secondary_emergent,11.0,11.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3364.8638496076824,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.00744650135604,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,50.42320961443682,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,total_degree_median,secondary_emergent,21.0,21.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12481.215315530224,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,111.71935962728315,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,2,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,connected_components,scc_count,secondary_emergent,16976.0,16976.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,connected_components,scc_max_size,secondary_emergent,141287.0,141287.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,2,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0039814147180015,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,edge_count,secondary_emergent,3990039.0,3990039.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,total_synapses,secondary_emergent,23556214.0,23556768.0,554.0,2.3518210523983186e-05,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.903894172462976,0.000138845760655,2.3518210523909534e-05,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,weight_variance,secondary_emergent,89.45748753848277,89.65272336504422,0.1952358265614577,0.0021824425426376,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.468512204409109,0.0103153604814689,0.0010906265381959,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,weight_max,secondary_emergent,913.0,900.0,-13.0,-0.0142387732749178,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,in_degree_median,secondary_emergent,9.0,9.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3727.29660036276,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.0515896628643,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,out_degree_median,secondary_emergent,11.0,11.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3364.8638496076824,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.00744650135604,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,50.42320961443682,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,total_degree_median,secondary_emergent,21.0,21.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12481.215315530224,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,111.71935962728315,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,3,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,connected_components,scc_count,secondary_emergent,16976.0,16976.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,connected_components,scc_max_size,secondary_emergent,141287.0,141287.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,3,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0039814147180015,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,edge_count,secondary_emergent,3990039.0,3990039.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,total_synapses,secondary_emergent,23556214.0,23556664.0,450.0,1.91032395952932e-05,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.903868107554838,0.0001127808525174,1.910323959519862e-05,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,weight_variance,secondary_emergent,89.45748753848277,89.58053961127067,0.1230520727878996,0.0013755368742606,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.464699657742482,0.0065028138148424,0.000687532086945,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,weight_max,secondary_emergent,913.0,938.0,25.0,0.0273822562979189,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,in_degree_median,secondary_emergent,9.0,9.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3727.29660036276,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.0515896628643,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,out_degree_median,secondary_emergent,11.0,11.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3364.8638496076824,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.00744650135604,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,50.42320961443682,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,total_degree_median,secondary_emergent,21.0,21.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12481.215315530224,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,111.71935962728315,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,4,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,connected_components,scc_count,secondary_emergent,16976.0,16976.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,connected_components,scc_max_size,secondary_emergent,141287.0,141287.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,4,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0039814147180015,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,edge_count,secondary_emergent,3990039.0,3990039.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,total_synapses,secondary_emergent,23556214.0,23555840.0,-374.0,-1.5876914685865903e-05,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.903661593282672,-9.373341964824532e-05,-1.5876914685860177e-05,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,weight_variance,secondary_emergent,89.45748753848277,89.58505019486985,0.1275626563870844,0.0014259584065806,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.46493793930366,0.0067410953760216,0.0007127252146744,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,weight_max,secondary_emergent,913.0,898.0,-15.0,-0.0164293537787513,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,in_degree_median,secondary_emergent,9.0,9.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3727.29660036276,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.0515896628643,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,out_degree_median,secondary_emergent,11.0,11.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3364.8638496076824,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.00744650135604,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,50.42320961443682,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,total_degree_median,secondary_emergent,21.0,21.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12481.215315530224,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,111.71935962728315,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.03,5,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,connected_components,scc_count,secondary_emergent,16976.0,16976.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,connected_components,scc_max_size,secondary_emergent,141287.0,141287.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.03,5,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0039814147180015,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,edge_count,secondary_emergent,3990039.0,3990039.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,total_synapses,secondary_emergent,23556214.0,23555447.0,-767.0,-3.256041059908863e-05,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.903563098004806,-0.0001922286975144,-3.25604105991678e-05,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,weight_variance,secondary_emergent,89.45748753848277,89.63456831719989,0.1770807787171264,0.0019794964467446,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.467553449397574,0.0093566054699341,0.00098925890678,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,weight_max,secondary_emergent,913.0,982.0,69.0,0.0755750273822563,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,in_degree_median,secondary_emergent,9.0,9.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3727.29660036276,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.0515896628643,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,out_degree_median,secondary_emergent,11.0,11.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3364.8638496076824,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.00744650135604,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,50.42320961443682,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,total_degree_median,secondary_emergent,21.0,21.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12481.215315530224,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,111.71935962728315,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.05,1,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,connected_components,scc_count,secondary_emergent,16976.0,16976.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,connected_components,scc_max_size,secondary_emergent,141287.0,141287.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,1,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0039814147180015,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,edge_count,secondary_emergent,3990039.0,3990039.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,total_synapses,secondary_emergent,23556214.0,23556883.0,669.0,2.840014953166922e-05,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.903922994236397,0.0001676675340762,2.8400149531589797e-05,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,weight_variance,secondary_emergent,89.45748753848277,89.81719170759071,0.3597041691079425,0.0040209509455897,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.477193239962489,0.0189963960348489,0.0020084585199815,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,weight_max,secondary_emergent,913.0,931.0,18.0,0.0197152245345016,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,in_degree_median,secondary_emergent,9.0,9.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3727.29660036276,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.0515896628643,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,25.21160480721841,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,out_degree_median,secondary_emergent,11.0,11.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3364.8638496076824,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.00744650135604,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,50.42320961443682,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,total_degree_median,secondary_emergent,21.0,21.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12481.215315530224,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,111.71935962728315,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,synapse_count_measurement,0.05,2,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,connected_components,scc_count,secondary_emergent,16976.0,16976.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,connected_components,scc_max_size,secondary_emergent,141287.0,141287.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,2,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0039814147180015,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,edge_count,secondary_emergent,3990039.0,3990039.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,total_synapses,secondary_emergent,23556214.0,23555633.0,-581.0,-2.4664404899700776e-05,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.903609714090514,-0.0001456126118064,-2.466440489968464e-05,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,weight_variance,secondary_emergent,89.45748753848277,89.90685935642456,0.4493718179417953,0.0050233002323979,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.481922766845582,0.0237259229179418,0.0025085038204903,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,weight_max,secondary_emergent,913.0,892.0,-21.0,-0.0230010952902519,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,synapse_count_measurement,0.05,3,basic_structure,density,control_invariant,0.0001593039650148,0.0001593039650148,0.0,0.0,False,1,
