dataset,error_model,rate,analysis,metric,baseline,value,rel_change_pct,rel_std_pct,n
MANC,synapse_count_measurement,0.5,basic_structure,metric_weight_std,12.528226459173055,12.52867654242582,0.00359255361668421,0.001790547822432415,5
MANC,synapse_count_measurement,0.5,basic_structure,metric_weight_max,1001.0,1001.4,0.03996003996003769,0.36074865305230347,5
MANC,synapse_count_measurement,0.5,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,0.5,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,0.5,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,0.5,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,0.5,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,0.5,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,0.5,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,0.5,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,0.5,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,0.5,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,0.5,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,0.5,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,0.5,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_total_synapses,30934610.0,30934432.6,-0.0005734677114032144,0.0013521474231785577,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_weight_mean,4.957562505579031,4.9575340755587884,-0.000573467711418519,0.001352147423179625,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_weight_variance,156.95645821232384,156.97888772103332,0.014290274490736237,0.008701290904882048,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_weight_std,12.528226459173055,12.529121574315996,0.007144787379581475,0.004350307115970311,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_weight_max,1001.0,1001.4,0.03996003996003769,0.7052692345543573,5
MANC,synapse_count_measurement,1.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,1.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,1.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,1.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,1.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,1.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,1.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,1.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_total_synapses,30934610.0,30934482.0,-0.0004137760262696055,0.0019871691515159938,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_weight_mean,4.957562505579031,4.957541992373896,-0.00041377602626943674,0.001987169151515167,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_weight_variance,156.95645821232384,157.04628551722942,0.05723071603977496,0.01638066966137687,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_weight_std,12.528226459173055,12.531810901259954,0.028610929875666317,0.008188011910208836,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_weight_max,1001.0,1002.0,0.0999000999000999,1.3871372593574252,5
MANC,synapse_count_measurement,2.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,2.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,2.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,2.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,2.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,2.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,2.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,2.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_total_synapses,30934610.0,30934414.6,-0.0006316549650973776,0.0031934506071620472,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_weight_mean,4.957562505579031,4.957531190889316,-0.0006316549651129384,0.003193450607162974,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_weight_variance,156.95645821232384,157.14624155488164,0.12091464392059116,0.025159240694677964,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_weight_std,12.528226459173055,12.535798302229628,0.0604382677887221,0.01257179772908357,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_weight_max,1001.0,1005.6,0.4595404595404618,1.967397982032555,5
MANC,synapse_count_measurement,3.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,3.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,3.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,3.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,3.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,3.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,3.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,3.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_total_synapses,30934610.0,30933982.4,-0.0020287955788079763,0.004850841924349958,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_weight_mean,4.957562505579031,4.957461926770102,-0.0020287955788001488,0.0048508419243462435,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_weight_variance,156.95645821232384,157.4554356945085,0.31790821981321465,0.04026170291517632,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_weight_std,12.528226459173055,12.548124535338882,0.15882596176458605,0.020098315146238898,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_weight_max,1001.0,1022.6,2.1578421578421603,3.3579513174051265,5
MANC,synapse_count_measurement,5.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,5.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,5.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,5.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,5.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,5.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,5.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,5.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_total_synapses,30934610.0,30933637.4,-0.0031440512746127728,0.008472287389340354,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_weight_mean,4.957562505579031,4.957406637271885,-0.003144051274615827,0.008472287389339118,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_weight_variance,156.95645821232384,158.04641884110063,0.6944350307028098,0.062282440621049595,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_weight_std,12.528226459173055,12.57165079558609,0.3466120009447891,0.031032275554522468,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_weight_max,1001.0,1059.8,5.87412587412587,3.691927100883468,5
MANC,synapse_count_measurement,7.5,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,7.5,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,7.5,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,7.5,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,7.5,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,7.5,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,7.5,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,7.5,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_total_synapses,30934610.0,30933708.0,-0.002915827935118626,0.00951025193820727,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_weight_mean,4.957562505579031,4.957417951586593,-0.0029158279351115587,0.009510251938213565,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_weight_variance,156.95645821232384,158.86269189095322,1.2144984031499406,0.083332048429791,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_weight_std,12.528226459173055,12.60407334843297,0.605408032071288,0.041412744935104745,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_weight_max,1001.0,1100.2,9.910089910089914,3.933273858107393,5
MANC,synapse_count_measurement,10.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,10.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,10.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,10.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,10.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,10.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,10.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,10.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_total_synapses,30934610.0,30934895.8,0.000923884283657512,0.014660428451772976,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_weight_mean,4.957562505579031,4.957608307719871,0.0009238842836273215,0.01466042845177351,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_weight_variance,156.95645821232384,161.17416177311776,2.687180641581754,0.12824213100269488,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_weight_std,12.528226459173055,12.695436146215089,1.334663669969058,0.06326968017884779,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_weight_max,1001.0,1180.8,17.962037962037957,4.730836711112485,5
MANC,synapse_count_measurement,15.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,15.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,15.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,15.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,15.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,15.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,15.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,15.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_node_count,23665.0,23665.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_edge_count,6239883.0,6239883.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_total_synapses,30934610.0,30950281.6,0.05066040916630755,0.02317136886236259,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_weight_mean,4.957562505579031,4.960074027029032,0.050660409166284934,0.02317136886236638,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_weight_variance,156.95645821232384,164.36568542591323,4.7205621851931125,0.1771877635078951,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_weight_std,12.528226459173055,12.82051355528714,2.3330285181752566,0.0865610630865146,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_weight_max,1001.0,1261.2,25.994005994006,5.925482444852006,5
MANC,synapse_count_measurement,20.0,basic_structure,metric_density,0.0111424778935521,0.0111424778935521,0.0,0.0,5
MANC,synapse_count_measurement,20.0,degree_distribution,metric_total_degree_mean,527.3511937460385,527.3511937460385,0.0,0.0,5
MANC,synapse_count_measurement,20.0,degree_distribution,metric_in_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,20.0,degree_distribution,metric_out_degree_mean,263.67559687301923,263.67559687301923,0.0,0.0,5
MANC,synapse_count_measurement,20.0,degree_distribution,metric_total_degree_std,547.819079564865,547.819079564865,0.0,0.0,5
MANC,synapse_count_measurement,20.0,degree_distribution,metric_in_degree_max,3625.0,3625.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,degree_distribution,metric_out_degree_max,6552.0,6552.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0369423897310833,0.0,0.0,5
MANC,synapse_count_measurement,20.0,connected_components,metric_wcc_count,25.0,25.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,connected_components,metric_wcc_max_size,23641.0,23641.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,connected_components,metric_scc_count,95.0,95.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,connected_components,metric_scc_max_size,23569.0,23569.0,0.0,0.0,5
MANC,synapse_count_measurement,20.0,reciprocity,metric_reciprocity,0.2852700894141373,0.2852700894141373,0.0,0.0,5
MAOL,missed_synapses,0.25,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,0.25,basic_structure,metric_edge_count,6736968.0,6730231.0,-0.1000004749911236,0.0009818258691035612,5
MAOL,missed_synapses,0.25,basic_structure,metric_total_synapses,26492194.0,26426140.0,-0.2493338226346976,0.0005725755947214622,5
MAOL,missed_synapses,0.25,basic_structure,metric_weight_mean,3.932361560868331,3.9264833558501615,-0.14948282163737753,0.0011278726473119465,5
MAOL,missed_synapses,0.25,basic_structure,metric_weight_variance,52.68035125761817,52.48942438466712,-0.362425208627368,0.004888160988452884,5
MAOL,missed_synapses,0.25,basic_structure,metric_weight_std,7.258123122241601,7.244958547368251,-0.181377122592606,0.0024485069140377813,5
MAOL,missed_synapses,0.25,basic_structure,metric_weight_max,2589.0,2586.4,-0.10042487446890341,0.052393433627850663,5
MAOL,missed_synapses,0.25,basic_structure,metric_density,0.0024494274809646,0.00244697804184902,-0.10000047499324556,0.0009818258686253801,5
MAOL,missed_synapses,0.25,degree_distribution,metric_total_degree_mean,256.915549623415,256.6586328534655,-0.10000047499113428,0.0009818258690975456,5
MAOL,missed_synapses,0.25,degree_distribution,metric_in_degree_mean,128.4577748117075,128.32931642673276,-0.10000047499113428,0.0009818258690975456,5
MAOL,missed_synapses,0.25,degree_distribution,metric_out_degree_mean,128.4577748117075,128.32931642673276,-0.10000047499113428,0.0009818258690975456,5
MAOL,missed_synapses,0.25,degree_distribution,metric_total_degree_std,373.1623058805182,372.8349463441051,-0.08772577810094107,0.0011150532604709041,5
MAOL,missed_synapses,0.25,degree_distribution,metric_in_degree_max,11700.0,11696.8,-0.02735042735043357,0.012561485860426554,5
MAOL,missed_synapses,0.25,degree_distribution,metric_out_degree_max,15947.0,15935.4,-0.07274095441149034,0.01291230970212203,5
MAOL,missed_synapses,0.25,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352942779186152,0.0008923868972936086,0.011244296076233644,5
MAOL,missed_synapses,0.25,connected_components,metric_wcc_count,821.0,821.4,0.04872107186357823,0.059670882893621886,5
MAOL,missed_synapses,0.25,connected_components,metric_wcc_max_size,51503.0,51502.6,-0.0007766537871608551,0.0009512027426686515,5
MAOL,missed_synapses,0.25,connected_components,metric_scc_count,1705.0,1706.4,0.08211143695015197,0.05981254561399161,5
MAOL,missed_synapses,0.25,connected_components,metric_scc_max_size,50709.0,50707.8,-0.0023664438265339283,0.0014757370039929563,5
MAOL,missed_synapses,0.25,reciprocity,metric_reciprocity,0.2776333037886953,0.2774356740722096,-0.07118372104093666,0.003492709928263945,5
MAOL,missed_synapses,0.5,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,0.5,basic_structure,metric_edge_count,6736968.0,6723437.0,-0.20084702792116574,0.001713479456417008,5
MAOL,missed_synapses,0.5,basic_structure,metric_total_synapses,26492194.0,26359818.2,-0.49967850907327926,0.001009761803622082,5
MAOL,missed_synapses,0.5,basic_structure,metric_weight_mean,3.932361560868331,3.9205867778938432,-0.29943286730449564,0.0011237723615143132,5
MAOL,missed_synapses,0.5,basic_structure,metric_weight_variance,52.68035125761817,52.29769380008277,-0.7263760555887809,0.006851290342549286,5
MAOL,missed_synapses,0.5,basic_structure,metric_weight_std,7.258123122241601,7.231714439730706,-0.36385002108835585,0.0034381604278758172,5
MAOL,missed_synapses,0.5,basic_structure,metric_weight_max,2589.0,2584.2,-0.18539976825029672,0.09586460908451802,5
MAOL,missed_synapses,0.5,basic_structure,metric_density,0.0024494274809646,0.00244450787866796,-0.2008470279227307,0.0017134794555725438,5
MAOL,missed_synapses,0.5,degree_distribution,metric_total_degree_mean,256.915549623415,256.39954237772906,-0.20084702792116513,0.001713479456428307,5
MAOL,missed_synapses,0.5,degree_distribution,metric_in_degree_mean,128.4577748117075,128.19977118886453,-0.20084702792116513,0.0017134794564195289,5
MAOL,missed_synapses,0.5,degree_distribution,metric_out_degree_mean,128.4577748117075,128.19977118886453,-0.20084702792116513,0.0017134794564195289,5
MAOL,missed_synapses,0.5,degree_distribution,metric_total_degree_std,373.1623058805182,372.50264980372305,-0.1767745740660023,0.0021835633262173707,5
MAOL,missed_synapses,0.5,degree_distribution,metric_in_degree_max,11700.0,11694.8,-0.04444444444445066,0.016573264469799415,5
MAOL,missed_synapses,0.5,degree_distribution,metric_out_degree_max,15947.0,15924.0,-0.14422775443657115,0.025394690827511866,5
MAOL,missed_synapses,0.5,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352401508232792,0.011003948807370876,0.01555582583328012,5
MAOL,missed_synapses,0.5,connected_components,metric_wcc_count,821.0,821.4,0.04872107186357823,0.059670882893621886,5
MAOL,missed_synapses,0.5,connected_components,metric_wcc_max_size,51503.0,51502.6,-0.0007766537871608551,0.0009512027426686515,5
MAOL,missed_synapses,0.5,connected_components,metric_scc_count,1705.0,1707.2,0.1290322580645188,0.11372855970478192,5
MAOL,missed_synapses,0.5,connected_components,metric_scc_max_size,50709.0,50707.0,-0.003944073044232779,0.0032998482578401288,5
MAOL,missed_synapses,0.5,reciprocity,metric_reciprocity,0.2776333037886953,0.27725327465824245,-0.13688167999544343,0.0025745688012571988,5
MAOL,missed_synapses,0.75,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,0.75,basic_structure,metric_edge_count,6736968.0,6716637.0,-0.3017826416868835,0.0016949659919419948,5
MAOL,missed_synapses,0.75,basic_structure,metric_total_synapses,26492194.0,26293696.4,-0.7492682561512327,0.0007575717743060796,5
MAOL,missed_synapses,0.75,basic_structure,metric_weight_mean,3.932361560868331,3.914711544860294,-0.4488401113385888,0.0016247632596355682,5
MAOL,missed_synapses,0.75,basic_structure,metric_weight_variance,52.68035125761817,52.1073413716873,-1.0877108300374305,0.013041577957818334,5
MAOL,missed_synapses,0.75,basic_structure,metric_weight_std,7.258123122241601,7.218541483237033,-0.5453426228507413,0.006556684099904522,5
MAOL,missed_synapses,0.75,basic_structure,metric_weight_max,2589.0,2582.0,-0.27037466203167243,0.10924786113349519,5
MAOL,missed_synapses,0.75,basic_structure,metric_density,0.0024494274809646,0.0024420355340063,-0.30178264168853025,0.0016949659916255717,5
MAOL,missed_synapses,0.75,degree_distribution,metric_total_degree_mean,256.915549623415,256.1402230908571,-0.3017826416868868,0.0016949659919400534,5
MAOL,missed_synapses,0.75,degree_distribution,metric_in_degree_mean,128.4577748117075,128.07011154542855,-0.3017826416868868,0.0016949659919400534,5
MAOL,missed_synapses,0.75,degree_distribution,metric_out_degree_mean,128.4577748117075,128.07011154542855,-0.3017826416868868,0.0016949659919400534,5
MAOL,missed_synapses,0.75,degree_distribution,metric_total_degree_std,373.1623058805182,372.166087700961,-0.2669664550406638,0.0017404623868494471,5
MAOL,missed_synapses,0.75,degree_distribution,metric_in_degree_max,11700.0,11693.2,-0.058119658119651904,0.019787755389384997,5
MAOL,missed_synapses,0.75,degree_distribution,metric_out_degree_max,15947.0,15909.6,-0.23452687025772642,0.04601225641899829,5
MAOL,missed_synapses,0.75,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.053521753298469074,0.01522922034171438,0.016374398558152772,5
