experiment_id,analysis_name,status,runtime_seconds,metric_node_count,metric_edge_count,metric_total_synapses,metric_weight_mean,metric_weight_median,metric_weight_variance,metric_weight_std,metric_weight_max,metric_weight_min,metric_density,metric_in_degree_mean,metric_in_degree_median,metric_in_degree_variance,metric_in_degree_std,metric_in_degree_max,metric_in_degree_min,metric_out_degree_mean,metric_out_degree_median,metric_out_degree_variance,metric_out_degree_std,metric_out_degree_max,metric_out_degree_min,metric_total_degree_mean,metric_total_degree_median,metric_total_degree_variance,metric_total_degree_std,metric_total_degree_max,metric_total_degree_min,metric_degree_assortativity,metric_wcc_count,metric_wcc_max_size,metric_scc_count,metric_scc_max_size,metric_reciprocity,dataset,error_model,rate,trial
FAFB_20260809T152254Z,connected_components,SUCCESS,0.8538692730003277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,138214.0,11201.0,128673.0,,FAFB,split_errors,1.0,1
FAFB_20260809T152254Z,reciprocity,SUCCESS,0.2305199379998157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,1.0,1
FAFB_20260809T152822Z,basic_structure,SUCCESS,1.8348331839997627,140466.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002707701604135,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,2
FAFB_20260809T152822Z,degree_distribution,SUCCESS,0.1461931779995211,,,,,,,,,,,38.03373058248971,16.0,12495.750104541312,111.78439114894938,14786.0,0.0,38.03373058248971,20.0,9314.065326730311,96.50940537963288,14000.0,0.0,76.06746116497942,38.0,39494.782984765,198.7329438839092,28786.0,0.0,,,,,,,FAFB,split_errors,1.0,2
FAFB_20260809T152822Z,pagerank,SUCCESS,2.091768909999701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,2
FAFB_20260809T152822Z,assortativity,SUCCESS,0.0386411449999286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0356701988030895,,,,,,FAFB,split_errors,1.0,2
FAFB_20260809T152822Z,connected_components,SUCCESS,0.8766776120000941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,138208.0,11186.0,128680.0,,FAFB,split_errors,1.0,2
FAFB_20260809T152822Z,reciprocity,SUCCESS,0.2359638349998931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,1.0,2
FAFB_20260809T153353Z,basic_structure,SUCCESS,1.752021204999437,140472.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002707470299384,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,3
FAFB_20260809T153353Z,degree_distribution,SUCCESS,0.1454610640003011,,,,,,,,,,,38.03210604248534,16.0,12500.335021938525,111.8048971286076,14786.0,0.0,38.03210604248534,20.0,9321.210584328182,96.5464167347923,14000.0,0.0,76.06421208497068,38.0,39512.01448549885,198.77629256402497,28786.0,0.0,,,,,,,FAFB,split_errors,1.0,3
FAFB_20260809T153353Z,pagerank,SUCCESS,2.052647490000709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,3
FAFB_20260809T153353Z,assortativity,SUCCESS,0.0361860900002284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035807933784608,,,,,,FAFB,split_errors,1.0,3
FAFB_20260809T153353Z,connected_components,SUCCESS,0.8636805010000899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,138214.0,11206.0,128666.0,,FAFB,split_errors,1.0,3
FAFB_20260809T153353Z,reciprocity,SUCCESS,0.2302382399993803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,1.0,3
FAFB_20260809T153923Z,basic_structure,SUCCESS,1.8241249849997985,140478.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002707239024271,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,4
FAFB_20260809T153923Z,degree_distribution,SUCCESS,0.1465345739998156,,,,,,,,,,,38.03048164125344,16.0,12487.563401227326,111.74776687355916,14786.0,0.0,38.03048164125344,20.0,9322.1931653185,96.55150524625962,14000.0,0.0,76.06096328250688,38.0,39495.57644549644,198.73494017282528,28786.0,0.0,,,,,,,FAFB,split_errors,1.0,4
FAFB_20260809T153923Z,pagerank,SUCCESS,2.134559167000589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,4
FAFB_20260809T153923Z,assortativity,SUCCESS,0.0377365669992286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0357094523303282,,,,,,FAFB,split_errors,1.0,4
FAFB_20260809T153923Z,connected_components,SUCCESS,0.8793134449997524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,138220.0,11198.0,128679.0,,FAFB,split_errors,1.0,4
FAFB_20260809T153923Z,reciprocity,SUCCESS,0.2296977209998658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,1.0,4
FAFB_20260809T154459Z,basic_structure,SUCCESS,1.8213070709998649,140466.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002707701604135,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,5
FAFB_20260809T154459Z,degree_distribution,SUCCESS,0.1471094959997572,,,,,,,,,,,38.03373058248971,16.0,12506.97740509803,111.83459842597026,14786.0,0.0,38.03373058248971,20.0,9327.27928598024,96.57784055351536,14000.0,0.0,76.06746116497942,38.0,39535.60146041036,198.83561416509457,28786.0,0.0,,,,,,,FAFB,split_errors,1.0,5
FAFB_20260809T154459Z,pagerank,SUCCESS,2.1471136999998635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,1.0,5
FAFB_20260809T154459Z,assortativity,SUCCESS,0.0393347849994825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0357637926852498,,,,,,FAFB,split_errors,1.0,5
FAFB_20260809T154459Z,connected_components,SUCCESS,0.8766911940001592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,138208.0,11194.0,128673.0,,FAFB,split_errors,1.0,5
FAFB_20260809T154459Z,reciprocity,SUCCESS,0.2316671980006504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,1.0,5
FAFB_20260809T185600Z,basic_structure,SUCCESS,1.8221215789999403,163416.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002000569516315,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,1
FAFB_20260809T185600Z,degree_distribution,SUCCESS,0.1673248679981043,,,,,,,,,,,32.69230675086895,13.0,10176.69920061712,100.87962728230671,14786.0,0.0,32.69230675086895,17.0,7637.886868899295,87.39500482807524,14000.0,0.0,65.3846135017379,32.0,32327.445417047224,179.79834653591013,28786.0,0.0,,,,,,,FAFB,split_errors,20.0,1
FAFB_20260809T185600Z,pagerank,SUCCESS,1.9060990549987764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,1
FAFB_20260809T185600Z,assortativity,SUCCESS,0.0355262769990076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033368812459669,,,,,,FAFB,split_errors,20.0,1
FAFB_20260809T185600Z,connected_components,SUCCESS,0.8509082099990337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,161154.0,12756.0,150047.0,,FAFB,split_errors,20.0,1
FAFB_20260809T185600Z,reciprocity,SUCCESS,0.2033160099999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,20.0,1
FAFB_20260809T190319Z,basic_structure,SUCCESS,1.816876423999929,163411.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002000691944196,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,2
FAFB_20260809T190319Z,degree_distribution,SUCCESS,0.1673321990019758,,,,,,,,,,,32.69330706011223,13.0,9927.07098340951,99.63468765148768,14786.0,0.0,32.69330706011223,17.0,7621.00294637406,87.29835592022373,14000.0,0.0,65.38661412022446,32.0,31846.10541444411,178.4547713412116,28786.0,0.0,,,,,,,FAFB,split_errors,20.0,2
FAFB_20260809T190319Z,pagerank,SUCCESS,1.9079788169983656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,2
FAFB_20260809T190319Z,assortativity,SUCCESS,0.0348705889991833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0329474677195231,,,,,,FAFB,split_errors,20.0,2
FAFB_20260809T190319Z,connected_components,SUCCESS,0.8733824890005053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,161149.0,12820.0,149972.0,,FAFB,split_errors,20.0,2
FAFB_20260809T190319Z,reciprocity,SUCCESS,0.204067186001339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,20.0,2
FAFB_20260809T191029Z,basic_structure,SUCCESS,1.8414819780009568,163398.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002001010309286,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,3
FAFB_20260809T191029Z,degree_distribution,SUCCESS,0.1673141750034119,,,,,,,,,,,32.69590815065056,13.0,8845.604550142532,94.05107415730312,10362.0,0.0,32.69590815065056,17.0,6332.790635651535,79.57883283670058,7386.0,0.0,65.39181630130112,32.0,27051.52741855321,164.47348545754485,15712.0,0.0,,,,,,,FAFB,split_errors,20.0,3
FAFB_20260809T191029Z,pagerank,SUCCESS,1.8630089349971968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,3
FAFB_20260809T191029Z,assortativity,SUCCESS,0.0341984919978131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0463063131029051,,,,,,FAFB,split_errors,20.0,3
FAFB_20260809T191029Z,connected_components,SUCCESS,0.8489395409997087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,161136.0,12828.0,149948.0,,FAFB,split_errors,20.0,3
FAFB_20260809T191029Z,reciprocity,SUCCESS,0.203088050999213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,20.0,3
FAFB_20260809T191754Z,basic_structure,SUCCESS,1.828731700999924,163394.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002001108283064,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,4
FAFB_20260809T191754Z,degree_distribution,SUCCESS,0.1681632549989444,,,,,,,,,,,32.69670856947012,13.0,9887.308947022952,99.43494831809866,14786.0,0.0,32.69670856947012,17.0,7328.599092315927,85.60723738280501,14000.0,0.0,65.39341713894024,32.0,31173.08743503112,176.55901969322076,28786.0,0.0,,,,,,,FAFB,split_errors,20.0,4
FAFB_20260809T191754Z,pagerank,SUCCESS,1.889479890000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,4
FAFB_20260809T191754Z,assortativity,SUCCESS,0.0337362379978003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0317270593867722,,,,,,FAFB,split_errors,20.0,4
FAFB_20260809T191754Z,connected_components,SUCCESS,0.8524180659987906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,161134.0,12854.0,149916.0,,FAFB,split_errors,20.0,4
FAFB_20260809T191754Z,reciprocity,SUCCESS,0.2068765490002988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,20.0,4
FAFB_20260809T192524Z,basic_structure,SUCCESS,1.7299448160010795,163416.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002000569516315,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,5
FAFB_20260809T192524Z,degree_distribution,SUCCESS,0.1696295609981462,,,,,,,,,,,32.69230675086895,13.0,9292.018728692708,96.3951177637784,14786.0,0.0,32.69230675086895,17.0,6760.133001468934,82.2200279826572,14000.0,0.0,65.3846135017379,32.0,28786.237787439357,169.66507533207698,28786.0,0.0,,,,,,,FAFB,split_errors,20.0,5
FAFB_20260809T192524Z,pagerank,SUCCESS,1.861210339000536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,20.0,5
FAFB_20260809T192524Z,assortativity,SUCCESS,0.0334612840015324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0347126783635967,,,,,,FAFB,split_errors,20.0,5
FAFB_20260809T192524Z,connected_components,SUCCESS,0.8510385539993877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,161156.0,12838.0,149960.0,,FAFB,split_errors,20.0,5
FAFB_20260809T192524Z,reciprocity,SUCCESS,0.202721993002342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,20.0,5
FAFB_20260809T155033Z,basic_structure,SUCCESS,1.7426390119999269,141686.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002661272381477,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,1
FAFB_20260809T155033Z,degree_distribution,SUCCESS,0.1663270740000371,,,,,,,,,,,37.70623773696766,16.0,12377.117393582204,111.2524938757878,14786.0,0.0,37.70623773696766,20.0,9236.294771728246,96.10564380788594,14000.0,0.0,75.41247547393532,38.0,39142.99943613591,197.84589820397065,28786.0,0.0,,,,,,,FAFB,split_errors,2.0,1
FAFB_20260809T155033Z,pagerank,SUCCESS,2.1170773550002195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,1
FAFB_20260809T155033Z,assortativity,SUCCESS,0.0369451429996843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0356688879494022,,,,,,FAFB,split_errors,2.0,1
FAFB_20260809T155033Z,connected_components,SUCCESS,0.8841100890003872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,139428.0,11282.0,129804.0,,FAFB,split_errors,2.0,1
FAFB_20260809T155033Z,reciprocity,SUCCESS,0.2327634299999772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,2.0,1
FAFB_20260809T155613Z,basic_structure,SUCCESS,1.7383368470000278,141677.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002661610506885,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,2
FAFB_20260809T155613Z,degree_distribution,SUCCESS,0.1478809569998702,,,,,,,,,,,37.708633017356384,16.0,12365.125562871575,111.1985861550028,14786.0,0.0,37.708633017356384,20.0,9216.552414089489,96.00287711360264,14000.0,0.0,75.41726603471277,38.0,39089.93299889062,197.71174218768752,28786.0,0.0,,,,,,,FAFB,split_errors,2.0,2
FAFB_20260809T155613Z,pagerank,SUCCESS,2.1350868969993826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,2
FAFB_20260809T155613Z,assortativity,SUCCESS,0.0367914230000678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0356039882604701,,,,,,FAFB,split_errors,2.0,2
FAFB_20260809T155613Z,connected_components,SUCCESS,0.8636542559997906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,139419.0,11305.0,129773.0,,FAFB,split_errors,2.0,2
FAFB_20260809T155613Z,reciprocity,SUCCESS,0.2200377950002803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,2.0,2
FAFB_20260809T160151Z,basic_structure,SUCCESS,1.8282414599998449,141687.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002661234815965,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,3
FAFB_20260809T160151Z,degree_distribution,SUCCESS,0.1478165270000317,,,,,,,,,,,37.705971613486064,16.0,11594.425902005249,107.67741593298592,14629.0,0.0,37.705971613486064,20.0,8475.764472233994,92.06391514721712,13737.0,0.0,75.41194322697213,38.0,36122.86838672335,190.06017043747843,28366.0,0.0,,,,,,,FAFB,split_errors,2.0,3
FAFB_20260809T160151Z,pagerank,SUCCESS,2.111968373000309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,3
FAFB_20260809T160151Z,assortativity,SUCCESS,0.0362117900003795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0396547195828124,,,,,,FAFB,split_errors,2.0,3
FAFB_20260809T160151Z,connected_components,SUCCESS,0.8553218500001094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,139429.0,11303.0,129782.0,,FAFB,split_errors,2.0,3
FAFB_20260809T160151Z,reciprocity,SUCCESS,0.2185209479994228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,2.0,3
FAFB_20260809T160727Z,basic_structure,SUCCESS,1.82191354600036,141682.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002661422651481,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,4
FAFB_20260809T160727Z,degree_distribution,SUCCESS,0.1461834720003025,,,,,,,,,,,37.70730226846035,16.0,12376.842646384674,111.25125907775008,14786.0,0.0,37.70730226846035,20.0,9189.524878425438,95.86200956805276,14000.0,0.0,75.4146045369207,38.0,39085.70937239941,197.70106062537803,28786.0,0.0,,,,,,,FAFB,split_errors,2.0,4
FAFB_20260809T160727Z,pagerank,SUCCESS,2.0624318660002245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,4
FAFB_20260809T160727Z,assortativity,SUCCESS,0.0366223569999419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0356255036073668,,,,,,FAFB,split_errors,2.0,4
FAFB_20260809T160727Z,connected_components,SUCCESS,0.8554648409999572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,139424.0,11299.0,129783.0,,FAFB,split_errors,2.0,4
FAFB_20260809T160727Z,reciprocity,SUCCESS,0.2169664019993433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,2.0,4
FAFB_20260809T161308Z,basic_structure,SUCCESS,1.8144781700002568,141672.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.000266179838218,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,5
FAFB_20260809T161308Z,degree_distribution,SUCCESS,0.1464012409996939,,,,,,,,,,,37.70996386018409,16.0,12218.710390303058,110.5382756799791,14786.0,0.0,37.70996386018409,20.0,9064.726286175215,95.20885613310988,14000.0,0.0,75.41992772036818,38.0,38488.46707648696,196.1847778918817,28786.0,0.0,,,,,,,FAFB,split_errors,2.0,5
FAFB_20260809T161308Z,pagerank,SUCCESS,2.070099669999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,2.0,5
FAFB_20260809T161308Z,assortativity,SUCCESS,0.0352130239998587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0348690380480615,,,,,,FAFB,split_errors,2.0,5
FAFB_20260809T161308Z,connected_components,SUCCESS,0.8610988399996131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,139413.0,11300.0,129773.0,,FAFB,split_errors,2.0,5
FAFB_20260809T161308Z,reciprocity,SUCCESS,0.2253651950004496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,2.0,5
FAFB_20260809T161849Z,basic_structure,SUCCESS,1.807980542000223,142890.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002616613080068,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,1
FAFB_20260809T161849Z,degree_distribution,SUCCESS,0.1478021500006434,,,,,,,,,,,37.388522639792846,16.0,12232.57136802526,110.60095554752344,14786.0,0.0,37.388522639792846,20.0,9135.844963098392,95.58161414779724,14000.0,0.0,74.77704527958569,37.0,38701.8389887922,196.72782972622912,28786.0,0.0,,,,,,,FAFB,split_errors,3.0,1
FAFB_20260809T161849Z,pagerank,SUCCESS,2.08494539899948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,1
FAFB_20260809T161849Z,assortativity,SUCCESS,0.0358216860004176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0354857307223704,,,,,,FAFB,split_errors,3.0,1
FAFB_20260809T161849Z,connected_components,SUCCESS,0.8636602469996433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,140632.0,11371.0,130919.0,,FAFB,split_errors,3.0,1
FAFB_20260809T161849Z,reciprocity,SUCCESS,0.2181120640007066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,3.0,1
FAFB_20260809T162431Z,basic_structure,SUCCESS,1.814227445999677,142887.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002616722956392,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,2
FAFB_20260809T162431Z,degree_distribution,SUCCESS,0.1478207919999477,,,,,,,,,,,37.389307634704345,16.0,12185.646006873993,110.38861357438093,14786.0,0.0,37.389307634704345,20.0,9087.920531498346,95.33058549856048,14000.0,0.0,74.77861526940869,37.0,38517.26291360878,196.2581537506373,28786.0,0.0,,,,,,,FAFB,split_errors,3.0,2
FAFB_20260809T162431Z,pagerank,SUCCESS,2.0769030519995795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,2
FAFB_20260809T162431Z,assortativity,SUCCESS,0.0370797299992773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0352184498957778,,,,,,FAFB,split_errors,3.0,2
FAFB_20260809T162431Z,connected_components,SUCCESS,0.8495522870007335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,140628.0,11393.0,130893.0,,FAFB,split_errors,3.0,2
FAFB_20260809T162431Z,reciprocity,SUCCESS,0.2172096189997319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,3.0,2
FAFB_20260809T163015Z,basic_structure,SUCCESS,1.8085308879999504,142898.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.000261632011037,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,3
FAFB_20260809T163015Z,degree_distribution,SUCCESS,0.1467940350003118,,,,,,,,,,,37.38642948116839,16.0,11467.150382538945,107.08478128351824,14629.0,0.0,37.38642948116839,20.0,8392.817459754859,91.61232154985954,13737.0,0.0,74.77285896233677,37.0,35752.28124575711,189.08273650906665,28366.0,0.0,,,,,,,FAFB,split_errors,3.0,3
FAFB_20260809T163015Z,pagerank,SUCCESS,2.0379581600000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,3
FAFB_20260809T163015Z,assortativity,SUCCESS,0.0355478350002158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0395260427788837,,,,,,FAFB,split_errors,3.0,3
FAFB_20260809T163015Z,connected_components,SUCCESS,0.8430451729991546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,140640.0,11393.0,130905.0,,FAFB,split_errors,3.0,3
FAFB_20260809T163015Z,reciprocity,SUCCESS,0.2251304219998928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,3.0,3
FAFB_20260809T163559Z,basic_structure,SUCCESS,1.804630786999951,142881.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002616942729802,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,4
FAFB_20260809T163559Z,degree_distribution,SUCCESS,0.1478718319995096,,,,,,,,,,,37.39087772342019,16.0,12246.687473282134,110.6647526237787,14786.0,0.0,37.39087772342019,20.0,9091.017384187013,95.34682681760842,14000.0,0.0,74.78175544684038,37.0,38673.18944772292,196.65500107478303,28786.0,0.0,,,,,,,FAFB,split_errors,3.0,4
FAFB_20260809T163559Z,pagerank,SUCCESS,2.054888932999347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,4
FAFB_20260809T163559Z,assortativity,SUCCESS,0.0360662379998757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0354692627232847,,,,,,FAFB,split_errors,3.0,4
FAFB_20260809T163559Z,connected_components,SUCCESS,0.8705137529996136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,140623.0,11371.0,130909.0,,FAFB,split_errors,3.0,4
FAFB_20260809T163559Z,reciprocity,SUCCESS,0.2203096610001012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,3.0,4
FAFB_20260809T164140Z,basic_structure,SUCCESS,1.8138500820004992,142885.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002616796211119,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,5
FAFB_20260809T164140Z,degree_distribution,SUCCESS,0.148721919998934,,,,,,,,,,,37.38983098295832,16.0,12089.595738002015,109.95269772953284,14786.0,0.0,37.38983098295832,20.0,8969.293047026758,94.70635167203284,14000.0,0.0,74.77966196591665,37.0,38082.596354394605,195.1476270785648,28786.0,0.0,,,,,,,FAFB,split_errors,3.0,5
FAFB_20260809T164140Z,pagerank,SUCCESS,2.0806685509996896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,3.0,5
FAFB_20260809T164140Z,assortativity,SUCCESS,0.0365397579989803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0347415321840449,,,,,,FAFB,split_errors,3.0,5
FAFB_20260809T164140Z,connected_components,SUCCESS,0.8573019420000492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,140626.0,11372.0,130914.0,,FAFB,split_errors,3.0,5
FAFB_20260809T164140Z,reciprocity,SUCCESS,0.2292711939990113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647380244929008,FAFB,split_errors,3.0,5
FAFB_20260809T164729Z,basic_structure,SUCCESS,1.809527163999519,145308.0,5342446.0,50666648.0,9.48379225545752,6.0,218.34257980101395,14.776419722010266,2633.0,1.0,0.0002530253763138,,,,,,,,,,,,,,,,,,,,,,,,,FAFB,split_errors,5.0,1
FAFB_20260809T164729Z,degree_distribution,SUCCESS,0.1500748929993278,,,,,,,,,,,36.76635835604372,16.0,11957.749400350893,109.35149473304374,14786.0,0.0,36.76635835604372,19.0,8936.483675132737,94.53297665435451,14000.0,0.0,73.53271671208743,36.0,37840.00830969217,194.5250840115284,28786.0,0.0,,,,,,,FAFB,split_errors,5.0,1
