dataset,error_model,rate,analysis,metric,mean,std,n
MANC,merge_errors,0.0,reciprocity,metric_reciprocity,0.2852700894141373,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_node_count,23606.0,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_edge_count,6230160.0,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_total_synapses,30934196.0,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_weight_mean,4.9652329956213,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_weight_variance,157.43497587987844,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_weight_std,12.547309507614708,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,0.5,basic_structure,metric_density,0.0111807977762736,0.0,1
MANC,merge_errors,0.5,degree_distribution,metric_total_degree_mean,527.8454630178768,0.0,1
MANC,merge_errors,0.5,degree_distribution,metric_in_degree_mean,263.9227315089384,0.0,1
MANC,merge_errors,0.5,degree_distribution,metric_out_degree_mean,263.9227315089384,0.0,1
MANC,merge_errors,0.5,degree_distribution,metric_total_degree_std,547.8490460306388,0.0,1
MANC,merge_errors,0.5,degree_distribution,metric_in_degree_max,3623.0,0.0,1
MANC,merge_errors,0.5,degree_distribution,metric_out_degree_max,6548.0,0.0,1
MANC,merge_errors,0.5,assortativity,metric_degree_assortativity,0.0370008899765895,0.0,1
MANC,merge_errors,0.5,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,0.5,connected_components,metric_wcc_max_size,23582.0,0.0,1
MANC,merge_errors,0.5,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,0.5,connected_components,metric_scc_max_size,23510.0,0.0,1
MANC,merge_errors,0.5,reciprocity,metric_reciprocity,0.2856472381421989,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_node_count,23547.0,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_edge_count,6218124.0,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_total_synapses,30933832.0,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_weight_mean,4.974785321103278,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_weight_variance,158.06701324079822,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_weight_std,12.572470450981312,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,1.0,basic_structure,metric_density,0.0112151905005327,0.0,1
MANC,merge_errors,1.0,degree_distribution,metric_total_degree_mean,528.1457510510893,0.0,1
MANC,merge_errors,1.0,degree_distribution,metric_in_degree_mean,264.07287552554465,0.0,1
MANC,merge_errors,1.0,degree_distribution,metric_out_degree_mean,264.07287552554465,0.0,1
MANC,merge_errors,1.0,degree_distribution,metric_total_degree_std,547.8813624638262,0.0,1
MANC,merge_errors,1.0,degree_distribution,metric_in_degree_max,3619.0,0.0,1
MANC,merge_errors,1.0,degree_distribution,metric_out_degree_max,6540.0,0.0,1
MANC,merge_errors,1.0,assortativity,metric_degree_assortativity,0.0370288639966753,0.0,1
MANC,merge_errors,1.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,1.0,connected_components,metric_wcc_max_size,23523.0,0.0,1
MANC,merge_errors,1.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,1.0,connected_components,metric_scc_max_size,23451.0,0.0,1
MANC,merge_errors,1.0,reciprocity,metric_reciprocity,0.2860219598261972,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_node_count,23430.0,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_edge_count,6188054.0,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_total_synapses,30932588.0,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_weight_mean,4.99875857579782,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_weight_variance,159.90415443423396,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_weight_std,12.645321444480324,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,2.0,basic_structure,metric_density,0.0112727027163752,0.0,1
MANC,merge_errors,2.0,degree_distribution,metric_total_degree_mean,528.2163038839095,0.0,1
MANC,merge_errors,2.0,degree_distribution,metric_in_degree_mean,264.1081519419548,0.0,1
MANC,merge_errors,2.0,degree_distribution,metric_out_degree_mean,264.1081519419548,0.0,1
MANC,merge_errors,2.0,degree_distribution,metric_total_degree_std,547.5610532465935,0.0,1
MANC,merge_errors,2.0,degree_distribution,metric_in_degree_max,3613.0,0.0,1
MANC,merge_errors,2.0,degree_distribution,metric_out_degree_max,6529.0,0.0,1
MANC,merge_errors,2.0,assortativity,metric_degree_assortativity,0.0365225630131679,0.0,1
MANC,merge_errors,2.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,2.0,connected_components,metric_wcc_max_size,23406.0,0.0,1
MANC,merge_errors,2.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,2.0,connected_components,metric_scc_max_size,23334.0,0.0,1
MANC,merge_errors,2.0,reciprocity,metric_reciprocity,0.2869024817663573,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_node_count,23312.0,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_edge_count,6161185.0,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_total_synapses,30931157.0,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_weight_mean,5.0203259600223005,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_weight_variance,161.64439024950144,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_weight_std,12.713944716314504,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,3.0,basic_structure,metric_density,0.0113376699627816,0.0,1
MANC,merge_errors,3.0,degree_distribution,metric_total_degree_mean,528.5848490048044,0.0,1
MANC,merge_errors,3.0,degree_distribution,metric_in_degree_mean,264.2924245024022,0.0,1
MANC,merge_errors,3.0,degree_distribution,metric_out_degree_mean,264.2924245024022,0.0,1
MANC,merge_errors,3.0,degree_distribution,metric_total_degree_std,547.5447124088141,0.0,1
MANC,merge_errors,3.0,degree_distribution,metric_in_degree_max,3594.0,0.0,1
MANC,merge_errors,3.0,degree_distribution,metric_out_degree_max,6510.0,0.0,1
MANC,merge_errors,3.0,assortativity,metric_degree_assortativity,0.035796898861997,0.0,1
MANC,merge_errors,3.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,3.0,connected_components,metric_wcc_max_size,23288.0,0.0,1
MANC,merge_errors,3.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,3.0,connected_components,metric_scc_max_size,23216.0,0.0,1
MANC,merge_errors,3.0,reciprocity,metric_reciprocity,0.2877936772446281,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_node_count,23077.0,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_edge_count,6103075.0,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_total_synapses,30929213.0,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_weight_mean,5.067808113123303,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_weight_variance,165.49421011966612,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_weight_std,12.864455298210885,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,5.0,basic_structure,metric_density,0.0114606388360631,0.0,1
MANC,merge_errors,5.0,degree_distribution,metric_total_degree_mean,528.9314035619881,0.0,1
MANC,merge_errors,5.0,degree_distribution,metric_in_degree_mean,264.46570178099404,0.0,1
MANC,merge_errors,5.0,degree_distribution,metric_out_degree_mean,264.46570178099404,0.0,1
MANC,merge_errors,5.0,degree_distribution,metric_total_degree_std,546.4293408127879,0.0,1
MANC,merge_errors,5.0,degree_distribution,metric_in_degree_max,3578.0,0.0,1
MANC,merge_errors,5.0,degree_distribution,metric_out_degree_max,6471.0,0.0,1
MANC,merge_errors,5.0,assortativity,metric_degree_assortativity,0.0344017940212611,0.0,1
MANC,merge_errors,5.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,5.0,connected_components,metric_wcc_max_size,23053.0,0.0,1
MANC,merge_errors,5.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,5.0,connected_components,metric_scc_max_size,22981.0,0.0,1
MANC,merge_errors,5.0,reciprocity,metric_reciprocity,0.2895073861599374,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_node_count,22783.0,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_edge_count,6034338.0,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_total_synapses,30926380.0,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_weight_mean,5.125065914438336,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_weight_variance,170.5353236767699,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_weight_std,13.058917400641215,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,7.5,basic_structure,metric_density,0.0116259078118383,0.0,1
MANC,merge_errors,7.5,degree_distribution,metric_total_degree_mean,529.7228635386033,0.0,1
MANC,merge_errors,7.5,degree_distribution,metric_in_degree_mean,264.86143176930165,0.0,1
MANC,merge_errors,7.5,degree_distribution,metric_out_degree_mean,264.86143176930165,0.0,1
MANC,merge_errors,7.5,degree_distribution,metric_total_degree_std,545.6385083796941,0.0,1
MANC,merge_errors,7.5,degree_distribution,metric_in_degree_max,3553.0,0.0,1
MANC,merge_errors,7.5,degree_distribution,metric_out_degree_max,6435.0,0.0,1
MANC,merge_errors,7.5,assortativity,metric_degree_assortativity,0.0341283728852534,0.0,1
MANC,merge_errors,7.5,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,7.5,connected_components,metric_wcc_max_size,22759.0,0.0,1
MANC,merge_errors,7.5,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,7.5,connected_components,metric_scc_max_size,22687.0,0.0,1
MANC,merge_errors,7.5,reciprocity,metric_reciprocity,0.2912509667648332,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_node_count,22489.0,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_edge_count,5969387.0,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_total_synapses,30923230.0,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_weight_mean,5.180302433063898,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_weight_variance,174.91787923832138,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_weight_std,13.225652318064368,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,10.0,basic_structure,metric_density,0.0118034443939144,0.0,1
MANC,merge_errors,10.0,degree_distribution,metric_total_degree_mean,530.8717150606964,0.0,1
MANC,merge_errors,10.0,degree_distribution,metric_in_degree_mean,265.4358575303482,0.0,1
MANC,merge_errors,10.0,degree_distribution,metric_out_degree_mean,265.4358575303482,0.0,1
MANC,merge_errors,10.0,degree_distribution,metric_total_degree_std,545.38944369021,0.0,1
MANC,merge_errors,10.0,degree_distribution,metric_in_degree_max,3538.0,0.0,1
MANC,merge_errors,10.0,degree_distribution,metric_out_degree_max,6384.0,0.0,1
MANC,merge_errors,10.0,assortativity,metric_degree_assortativity,0.034139114454551,0.0,1
MANC,merge_errors,10.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,10.0,connected_components,metric_wcc_max_size,22465.0,0.0,1
MANC,merge_errors,10.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,10.0,connected_components,metric_scc_max_size,22393.0,0.0,1
MANC,merge_errors,10.0,reciprocity,metric_reciprocity,0.2931330881921817,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_node_count,21902.0,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_edge_count,5842233.0,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_total_synapses,30915423.0,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_weight_mean,5.291713459562465,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_weight_variance,184.6893095504464,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_weight_std,13.590044501415234,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,15.0,basic_structure,metric_density,0.0121795475060356,0.0,1
MANC,merge_errors,15.0,degree_distribution,metric_total_degree_mean,533.4885398593735,0.0,1
MANC,merge_errors,15.0,degree_distribution,metric_in_degree_mean,266.7442699296868,0.0,1
MANC,merge_errors,15.0,degree_distribution,metric_out_degree_mean,266.7442699296868,0.0,1
MANC,merge_errors,15.0,degree_distribution,metric_total_degree_std,544.3766485331216,0.0,1
MANC,merge_errors,15.0,degree_distribution,metric_in_degree_max,3492.0,0.0,1
MANC,merge_errors,15.0,degree_distribution,metric_out_degree_max,6294.0,0.0,1
MANC,merge_errors,15.0,assortativity,metric_degree_assortativity,0.0332681747125335,0.0,1
MANC,merge_errors,15.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,15.0,connected_components,metric_wcc_max_size,21878.0,0.0,1
MANC,merge_errors,15.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,15.0,connected_components,metric_scc_max_size,21806.0,0.0,1
MANC,merge_errors,15.0,reciprocity,metric_reciprocity,0.2965072392274278,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_node_count,21314.0,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_edge_count,5724132.0,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_total_synapses,30905953.0,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_weight_mean,5.399238347403589,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_weight_variance,195.3475958275153,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_weight_std,13.976680429469486,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_weight_max,1001.0,0.0,1
MANC,merge_errors,20.0,basic_structure,metric_density,0.0126008573113892,0.0,1
MANC,merge_errors,20.0,degree_distribution,metric_total_degree_mean,537.1241437552782,0.0,1
MANC,merge_errors,20.0,degree_distribution,metric_in_degree_mean,268.5620718776391,0.0,1
MANC,merge_errors,20.0,degree_distribution,metric_out_degree_mean,268.5620718776391,0.0,1
MANC,merge_errors,20.0,degree_distribution,metric_total_degree_std,544.3939251848392,0.0,1
MANC,merge_errors,20.0,degree_distribution,metric_in_degree_max,3460.0,0.0,1
MANC,merge_errors,20.0,degree_distribution,metric_out_degree_max,6224.0,0.0,1
MANC,merge_errors,20.0,assortativity,metric_degree_assortativity,0.0332096119323968,0.0,1
MANC,merge_errors,20.0,connected_components,metric_wcc_count,25.0,0.0,1
MANC,merge_errors,20.0,connected_components,metric_wcc_max_size,21290.0,0.0,1
MANC,merge_errors,20.0,connected_components,metric_scc_count,95.0,0.0,1
MANC,merge_errors,20.0,connected_components,metric_scc_max_size,21218.0,0.0,1
MANC,merge_errors,20.0,reciprocity,metric_reciprocity,0.2996698694414614,0.0,1
MANC,missed_synapses,0.0,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_edge_count,6239883.0,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_total_synapses,30934610.0,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_weight_mean,4.957562505579031,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_weight_variance,156.95645821232384,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_weight_std,12.528226459173055,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_weight_max,1001.0,0.0,5
MANC,missed_synapses,0.0,basic_structure,metric_density,0.0111424778935521,0.0,5
MANC,missed_synapses,0.0,degree_distribution,metric_total_degree_mean,527.3511937460385,0.0,5
MANC,missed_synapses,0.0,degree_distribution,metric_in_degree_mean,263.67559687301923,0.0,5
MANC,missed_synapses,0.0,degree_distribution,metric_out_degree_mean,263.67559687301923,0.0,5
MANC,missed_synapses,0.0,degree_distribution,metric_total_degree_std,547.819079564865,0.0,5
MANC,missed_synapses,0.0,degree_distribution,metric_in_degree_max,3625.0,0.0,5
MANC,missed_synapses,0.0,degree_distribution,metric_out_degree_max,6552.0,0.0,5
MANC,missed_synapses,0.0,assortativity,metric_degree_assortativity,0.0369423897310833,0.0,5
MANC,missed_synapses,0.0,connected_components,metric_wcc_count,25.0,0.0,5
MANC,missed_synapses,0.0,connected_components,metric_wcc_max_size,23641.0,0.0,5
MANC,missed_synapses,0.0,connected_components,metric_scc_count,95.0,0.0,5
MANC,missed_synapses,0.0,connected_components,metric_scc_max_size,23569.0,0.0,5
MANC,missed_synapses,0.0,reciprocity,metric_reciprocity,0.2852700894141373,0.0,5
MANC,missed_synapses,0.25,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,0.25,basic_structure,metric_edge_count,6232937.2,50.04557922534217,5
MANC,missed_synapses,0.25,basic_structure,metric_total_synapses,30857525.4,107.06558737521596,5
MANC,missed_synapses,0.25,basic_structure,metric_weight_mean,4.95071976701595,5.347532340977099e-05,5
MANC,missed_synapses,0.25,basic_structure,metric_weight_variance,156.39435195507082,0.003835331691362688,5
MANC,missed_synapses,0.25,basic_structure,metric_weight_std,12.50577274427922,0.00015334217178013143,5
MANC,missed_synapses,0.25,basic_structure,metric_weight_max,1000.2,0.4,5
MANC,missed_synapses,0.25,basic_structure,metric_density,0.0111300748688555,8.936573972417284e-08,5
MANC,missed_synapses,0.25,degree_distribution,metric_total_degree_mean,526.7641833931968,0.004229501730413857,5
MANC,missed_synapses,0.25,degree_distribution,metric_in_degree_mean,263.3820916965984,0.0021147508652069285,5
MANC,missed_synapses,0.25,degree_distribution,metric_out_degree_mean,263.3820916965984,0.0021147508652069285,5
MANC,missed_synapses,0.25,degree_distribution,metric_total_degree_std,547.2253738622479,0.01214883675310347,5
MANC,missed_synapses,0.25,degree_distribution,metric_in_degree_max,3622.4,2.870540018881465,5
MANC,missed_synapses,0.25,degree_distribution,metric_out_degree_max,6545.4,0.7999999999999999,5
MANC,missed_synapses,0.25,assortativity,metric_degree_assortativity,0.036893272287074765,1.4406841701531242e-05,5
MANC,missed_synapses,0.25,connected_components,metric_wcc_count,25.0,0.0,5
MANC,missed_synapses,0.25,connected_components,metric_wcc_max_size,23641.0,0.0,5
MANC,missed_synapses,0.25,connected_components,metric_scc_count,95.2,0.4,5
MANC,missed_synapses,0.25,connected_components,metric_scc_max_size,23568.8,0.4,5
MANC,missed_synapses,0.25,reciprocity,metric_reciprocity,0.2850455114753928,8.74552201926326e-06,5
MANC,missed_synapses,0.5,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,0.5,basic_structure,metric_edge_count,6225993.4,92.78491256664523,5
MANC,missed_synapses,0.5,basic_structure,metric_total_synapses,30780101.8,163.81868025350465,5
MANC,missed_synapses,0.5,basic_structure,metric_weight_mean,4.943805723642997,7.240907190446466e-05,5
MANC,missed_synapses,0.5,basic_structure,metric_weight_variance,155.83196202964865,0.007107536563474967,5
MANC,missed_synapses,0.5,basic_structure,metric_weight_std,12.483267278585537,0.00028468273070202625,5
MANC,missed_synapses,0.5,basic_structure,metric_weight_max,999.4,1.019803902718557,5
MANC,missed_synapses,0.5,basic_structure,metric_density,0.01111767541553286,1.6568481125704842e-07,5
MANC,missed_synapses,0.5,degree_distribution,metric_total_degree_mean,526.1773420663427,0.007841530747203942,5
MANC,missed_synapses,0.5,degree_distribution,metric_in_degree_mean,263.08867103317135,0.003920765373601971,5
MANC,missed_synapses,0.5,degree_distribution,metric_out_degree_mean,263.08867103317135,0.003920765373601971,5
MANC,missed_synapses,0.5,degree_distribution,metric_total_degree_std,546.6246332134141,0.014603478237344533,5
MANC,missed_synapses,0.5,degree_distribution,metric_in_degree_max,3618.2,2.9933259094191533,5
MANC,missed_synapses,0.5,degree_distribution,metric_out_degree_max,6537.4,2.4166091947189146,5
MANC,missed_synapses,0.5,assortativity,metric_degree_assortativity,0.03685778246778572,2.5014252891133956e-05,5
MANC,missed_synapses,0.5,connected_components,metric_wcc_count,25.0,0.0,5
MANC,missed_synapses,0.5,connected_components,metric_wcc_max_size,23641.0,0.0,5
MANC,missed_synapses,0.5,connected_components,metric_scc_count,95.6,0.4898979485566356,5
MANC,missed_synapses,0.5,connected_components,metric_scc_max_size,23568.6,0.4898979485566356,5
MANC,missed_synapses,0.5,reciprocity,metric_reciprocity,0.2848224518901403,1.548468921650383e-05,5
MANC,missed_synapses,0.75,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,0.75,basic_structure,metric_edge_count,6219022.4,113.6179563273341,5
MANC,missed_synapses,0.75,basic_structure,metric_total_synapses,30702788.2,307.121734821878,5
MANC,missed_synapses,0.75,basic_structure,metric_weight_mean,4.936915520637723,9.89421328800057e-05,5
MANC,missed_synapses,0.75,basic_structure,metric_weight_variance,155.26866828368762,0.011068390689252,5
MANC,missed_synapses,0.75,basic_structure,metric_weight_std,12.460684896362423,0.0004441317608574716,5
MANC,missed_synapses,0.75,basic_structure,metric_weight_max,998.4,1.019803902718557,5
MANC,missed_synapses,0.75,basic_structure,metric_density,0.0111052273915241,2.0288610646861065e-07,5
MANC,missed_synapses,0.75,degree_distribution,metric_total_degree_mean,525.5882019860553,0.009602193646935884,5
MANC,missed_synapses,0.75,degree_distribution,metric_in_degree_mean,262.79410099302766,0.004801096823456775,5
MANC,missed_synapses,0.75,degree_distribution,metric_out_degree_mean,262.79410099302766,0.004801096823456775,5
MANC,missed_synapses,0.75,degree_distribution,metric_total_degree_std,546.0319935085597,0.018077785528970543,5
MANC,missed_synapses,0.75,degree_distribution,metric_in_degree_max,3614.8,2.925747767665559,5
MANC,missed_synapses,0.75,degree_distribution,metric_out_degree_max,6530.8,3.8678159211627436,5
MANC,missed_synapses,0.75,assortativity,metric_degree_assortativity,0.03681082836087486,2.8168276908562166e-05,5
MANC,missed_synapses,0.75,connected_components,metric_wcc_count,25.0,0.0,5
MANC,missed_synapses,0.75,connected_components,metric_wcc_max_size,23641.0,0.0,5
MANC,missed_synapses,0.75,connected_components,metric_scc_count,95.8,0.7483314773547882,5
MANC,missed_synapses,0.75,connected_components,metric_scc_max_size,23568.4,0.7999999999999999,5
MANC,missed_synapses,0.75,reciprocity,metric_reciprocity,0.2845933304066056,1.9218456559026416e-05,5
MANC,missed_synapses,1.0,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,1.0,basic_structure,metric_edge_count,6212041.0,50.82912550890483,5
MANC,missed_synapses,1.0,basic_structure,metric_total_synapses,30625592.0,292.3162670807083,5
MANC,missed_synapses,1.0,basic_structure,metric_weight_mean,4.930037004157114,5.211343287345327e-05,5
MANC,missed_synapses,1.0,basic_structure,metric_weight_variance,154.70918703777937,0.009169513831698296,5
MANC,missed_synapses,1.0,basic_structure,metric_weight_std,12.43821477953777,0.0003686021863674206,5
MANC,missed_synapses,1.0,basic_structure,metric_weight_max,997.6,1.3564659966250536,5
MANC,missed_synapses,1.0,basic_structure,metric_density,0.01109276079637062,9.076490812373573e-08,5
MANC,missed_synapses,1.0,degree_distribution,metric_total_degree_mean,524.9981829706318,0.004295721572684396,5
MANC,missed_synapses,1.0,degree_distribution,metric_in_degree_mean,262.4990914853159,0.002147860786342198,5
MANC,missed_synapses,1.0,degree_distribution,metric_out_degree_mean,262.4990914853159,0.002147860786342198,5
MANC,missed_synapses,1.0,degree_distribution,metric_total_degree_std,545.4359926480976,0.010986164633048386,5
MANC,missed_synapses,1.0,degree_distribution,metric_in_degree_max,3610.6,4.963869458396342,5
MANC,missed_synapses,1.0,degree_distribution,metric_out_degree_max,6523.2,5.192301994298868,5
MANC,missed_synapses,1.0,assortativity,metric_degree_assortativity,0.03678360779594962,3.0154629691774583e-05,5
MANC,missed_synapses,1.0,connected_components,metric_wcc_count,25.0,0.0,5
MANC,missed_synapses,1.0,connected_components,metric_wcc_max_size,23641.0,0.0,5
MANC,missed_synapses,1.0,connected_components,metric_scc_count,95.8,0.7483314773547882,5
MANC,missed_synapses,1.0,connected_components,metric_scc_max_size,23568.4,0.7999999999999999,5
MANC,missed_synapses,1.0,reciprocity,metric_reciprocity,0.2843724126672698,2.4172840368498732e-05,5
MANC,missed_synapses,2.0,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,2.0,basic_structure,metric_edge_count,6184070.2,83.72430949252433,5
MANC,missed_synapses,2.0,basic_structure,metric_total_synapses,30316368.2,665.1776905459172,5
MANC,missed_synapses,2.0,basic_structure,metric_weight_mean,4.902332480703526,0.00011898648070722964,5
MANC,missed_synapses,2.0,basic_structure,metric_weight_variance,152.4664939339127,0.016928748247342886,5
MANC,missed_synapses,2.0,basic_structure,metric_weight_std,12.347732320714243,0.0006854936356541951,5
MANC,missed_synapses,2.0,basic_structure,metric_weight_max,993.4,1.9595917942265426,5
MANC,missed_synapses,2.0,basic_structure,metric_density,0.01104281370270478,1.495054102318788e-07,5
MANC,missed_synapses,2.0,degree_distribution,metric_total_degree_mean,522.6342869216141,0.007075792055135632,5
MANC,missed_synapses,2.0,degree_distribution,metric_in_degree_mean,261.3171434608072,0.00353789602758001,5
MANC,missed_synapses,2.0,degree_distribution,metric_out_degree_mean,261.3171434608072,0.00353789602758001,5
MANC,missed_synapses,2.0,degree_distribution,metric_total_degree_std,543.0277736164211,0.017732416028981332,5
MANC,missed_synapses,2.0,degree_distribution,metric_in_degree_max,3594.0,5.403702434442518,5
MANC,missed_synapses,2.0,degree_distribution,metric_out_degree_max,6491.0,4.1952353926806065,5
MANC,missed_synapses,2.0,assortativity,metric_degree_assortativity,0.036646213519831876,2.2478740915677668e-05,5
MANC,missed_synapses,2.0,connected_components,metric_wcc_count,25.2,0.39999999999999997,5
MANC,missed_synapses,2.0,connected_components,metric_wcc_max_size,23640.8,0.39999999999999997,5
MANC,missed_synapses,2.0,connected_components,metric_scc_count,96.0,1.0954451150103321,5
MANC,missed_synapses,2.0,connected_components,metric_scc_max_size,23568.2,1.1661903789690602,5
MANC,missed_synapses,2.0,reciprocity,metric_reciprocity,0.28346842663746946,2.9109053112040775e-05,5
MANC,missed_synapses,5.0,basic_structure,metric_node_count,23665.0,0.0,5
MANC,missed_synapses,5.0,basic_structure,metric_edge_count,6098362.4,92.11427685217964,5
MANC,missed_synapses,5.0,basic_structure,metric_total_synapses,29387823.0,1324.859539724872,5
MANC,missed_synapses,5.0,basic_structure,metric_weight_mean,4.818969595736447,0.00015848703134393547,5
MANC,missed_synapses,5.0,basic_structure,metric_weight_variance,145.82905278694201,0.022819057192331717,5
MANC,missed_synapses,5.0,basic_structure,metric_weight_std,12.075970018772555,0.0009448007133818074,5
MANC,missed_synapses,5.0,basic_structure,metric_weight_max,980.4,3.006659275674582,5
MANC,missed_synapses,5.0,basic_structure,metric_density,0.01088976639928498,1.644872657788687e-07,5
MANC,missed_synapses,5.0,degree_distribution,metric_total_degree_mean,515.3908641453623,0.007784853315169474,5
MANC,missed_synapses,5.0,degree_distribution,metric_in_degree_mean,257.69543207268117,0.0038924266575716053,5
MANC,missed_synapses,5.0,degree_distribution,metric_out_degree_mean,257.69543207268117,0.0038924266575716053,5
MANC,missed_synapses,5.0,degree_distribution,metric_total_degree_std,535.7073008938748,0.04950804116715977,5
MANC,missed_synapses,5.0,degree_distribution,metric_in_degree_max,3554.6,6.858571279792899,5
MANC,missed_synapses,5.0,degree_distribution,metric_out_degree_max,6400.6,9.645724441429994,5
MANC,missed_synapses,5.0,assortativity,metric_degree_assortativity,0.0362284427746906,4.799693802506121e-05,5
MANC,missed_synapses,5.0,connected_components,metric_wcc_count,25.8,0.9797958971132713,5
