error_model,error_rate_percent,metric_name,category,real_mean_relative_change,null_mean_relative_change,effect_difference,cohens_d,p_value_adjusted,is_significant
merge_errors,10.0%,wcc_max_size,secondary_emergent,-0.038200218249844105,-0.0174073448602865,-0.020792873389557605,-100.0,0.0,True
merge_errors,10.0%,in_degree_max,secondary_emergent,-0.06896112173358827,-0.01852560016995958,-0.050435521563628696,-6.695297703184033,0.0006401921306565881,True
merge_errors,10.0%,in_degree_mean,secondary_emergent,-0.0199839555931219,0.015447172711929521,-0.03543112830505142,-46.58456679720599,7.088758150646491e-07,True
merge_errors,10.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,in_degree_std,secondary_emergent,-0.04269535656141095,0.06662962870393213,-0.10932498526534308,-31.826457208936386,1.3005150630592618e-06,True
merge_errors,10.0%,in_degree_variance,secondary_emergent,-0.08356705542667323,0.13771687974639923,-0.22128393517307246,-30.391501078015317,1.8307877161006339e-06,True
merge_errors,10.0%,out_degree_max,secondary_emergent,-0.07227101631116688,0.03977415307402762,-0.11204516938519449,-1.9422862440490078,0.058168992026585924,False
merge_errors,10.0%,out_degree_mean,secondary_emergent,-0.0199839555931219,0.015447172711929521,-0.03543112830505142,-46.58456679720599,7.088758150646491e-07,True
merge_errors,10.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,out_degree_std,secondary_emergent,-0.029207391527431993,0.06105914846049647,-0.09026653998792847,-19.09356887535527,1.301076865039701e-05,True
merge_errors,10.0%,out_degree_variance,secondary_emergent,-0.057560810829640194,0.12588137617782108,-0.1834421870074613,-18.33769021016746,1.6536349845648103e-05,True
merge_errors,10.0%,total_degree_max,secondary_emergent,-0.07062914954157447,-0.018568869216988044,-0.05206028032458643,-6.71273726784545,0.0007422478522691357,True
merge_errors,10.0%,total_degree_mean,primary_imposed,-0.0199839555931219,0.015447172711929521,-0.03543112830505142,-46.58456679720599,,False
merge_errors,10.0%,total_degree_median,secondary_emergent,0.0,-0.0476190476190476,0.0476190476190476,100.0,0.0,True
merge_errors,10.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,total_degree_std,secondary_emergent,-0.03544862171847124,0.0705267898844559,-0.10597541160292714,-24.123687058832484,5.093685161621079e-06,True
merge_errors,10.0%,total_degree_variance,secondary_emergent,-0.06963982558738441,0.146057672342573,-0.2156974979299574,-23.03146033837786,6.636264493199031e-06,True
merge_errors,10.0%,reciprocity,secondary_emergent,0.0028566155700840536,0.6288590956469018,-0.6260024800768177,-46.33308824252242,6.164619384452075e-07,True
merge_errors,15.0%,density,primary_imposed,0.021270133677370927,0.05018943809735386,-0.02891930441998293,-36.61892135279507,,False
merge_errors,15.0%,edge_count,secondary_emergent,-0.08940198328888514,-0.0024846874930294595,-0.08691729579585568,-123.4122298127141,2.1524486435806062e-08,True
merge_errors,15.0%,node_count,secondary_emergent,-0.055736689792875105,-0.025400917465974105,-0.030335772326901,-100.0,0.0,True
merge_errors,15.0%,total_synapses,secondary_emergent,-0.0008880204603337362,-5.280984457009942e-06,-0.0008827394758767263,-18.93020383524821,2.109893577519821e-05,True
merge_errors,15.0%,weight_max,secondary_emergent,0.27009857612267246,0.0,0.27009857612267246,259.93922366584144,1.5559604110568318e-09,True
merge_errors,15.0%,weight_mean,secondary_emergent,0.09720522527140374,0.0024855848908601798,0.09471964038054356,115.22250218412631,2.8321572574535933e-08,True
merge_errors,15.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,weight_std,secondary_emergent,0.19793846187426042,0.00200969927052524,0.19592876260373518,45.66364278311784,8.191909490884699e-07,True
merge_errors,15.0%,weight_variance,secondary_emergent,0.4350860123840784,0.0040234395871805405,0.43106257279689786,41.84672430835293,1.1483336781342838e-06,True
merge_errors,15.0%,scc_count,secondary_emergent,-0.006770237121831562,-0.00027097078228082,-0.006499266339550743,-34.14503057028272,1.970127057462838e-07,True
merge_errors,15.0%,scc_max_size,secondary_emergent,-0.06233061941824182,-0.028420166045000583,-0.03391045337324124,-1123.0145754783211,2.7099434312884615e-13,True
merge_errors,15.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,wcc_max_size,secondary_emergent,-0.05729707960922885,-0.0261110172904298,-0.03118606231879905,-100.0,0.0,True
merge_errors,15.0%,in_degree_max,secondary_emergent,-0.11077119184193754,-0.026131293817718244,-0.0846398980242193,-11.50609219694105,6.075181722014177e-05,True
merge_errors,15.0%,in_degree_mean,secondary_emergent,-0.03565244263130966,0.02351349430102146,-0.05916593693233112,-79.33374048779469,1.0661081055647788e-07,True
merge_errors,15.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,in_degree_std,secondary_emergent,-0.06550810478779542,0.08018075851887713,-0.14568886330667255,-49.88627410995542,1.1755914245358196e-07,True
merge_errors,15.0%,in_degree_variance,secondary_emergent,-0.12672399183252642,0.16680321128725548,-0.29352720311978187,-46.89594983473491,2.233804553388594e-07,True
merge_errors,15.0%,out_degree_max,secondary_emergent,-0.1163948138854036,0.00857381848598914,-0.12496863237139273,-2.3733325532228444,0.030618741259098352,True
merge_errors,15.0%,out_degree_mean,secondary_emergent,-0.03565244263130966,0.02351349430102146,-0.05916593693233112,-79.33374048779469,1.0661081055647788e-07,True
merge_errors,15.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,out_degree_std,secondary_emergent,-0.05342754021807269,0.08235110956412994,-0.13577864978220264,-33.99294709029354,4.0713874520528455e-09,True
merge_errors,15.0%,out_degree_variance,secondary_emergent,-0.10399375412076306,0.1715026274386457,-0.27549638155940875,-32.85447532999399,1.7105146359013975e-08,True
merge_errors,15.0%,total_degree_max,secondary_emergent,-0.11360522710506901,-0.025355674992096077,-0.08824955211297293,-11.01899338363348,0.00011904742395660839,True
merge_errors,15.0%,total_degree_mean,primary_imposed,-0.03565244263130963,0.02351349430102146,-0.05916593693233109,-79.3337404877919,,False
merge_errors,15.0%,total_degree_median,secondary_emergent,0.0,-0.0476190476190476,0.0476190476190476,100.0,0.0,True
merge_errors,15.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,15.0%,total_degree_std,secondary_emergent,-0.0581357591441317,0.08772146353329943,-0.14585722267743112,-44.52015550609708,4.6648265238289774e-08,True
merge_errors,15.0%,total_degree_variance,secondary_emergent,-0.11288969530063668,0.1831530993810691,-0.2960427946817058,-42.12666572344254,1.2205163707889688e-07,True
merge_errors,15.0%,reciprocity,secondary_emergent,0.012244996131192948,0.8849559705224948,-0.8727109743913019,-100.53439641280882,3.370303979031194e-08,True
merge_errors,20.0%,density,primary_imposed,0.02488903839657508,0.06783416082380032,-0.042945122427225244,-34.75449477517788,,False
merge_errors,20.0%,edge_count,secondary_emergent,-0.12177760668504745,-0.00327179759395832,-0.11850580909108913,-111.90627326568918,3.176229209837921e-08,True
merge_errors,20.0%,node_count,secondary_emergent,-0.07431348017843828,-0.0338678899546321,-0.04044559022380618,-100.0,0.0,True
merge_errors,20.0%,total_synapses,secondary_emergent,-0.0011021635310326182,-6.7837726385063404e-06,-0.0010953797583941119,-29.14260159811339,4.1664681113453835e-06,True
merge_errors,20.0%,weight_max,secondary_emergent,1.1421686746987951,0.0,1.1421686746987951,26.140757497897063,6.2835120135186894e-06,True
merge_errors,20.0%,weight_mean,secondary_emergent,0.1374113943805589,0.0032757342961638,0.13413566008439512,97.76512455889453,5.2914201969860395e-08,True
merge_errors,20.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,weight_std,secondary_emergent,0.26437494988759075,0.0026255620227181803,0.26174938786487256,68.78721864274443,1.915122996253646e-07,True
merge_errors,20.0%,weight_variance,secondary_emergent,0.5986671769332179,0.005258021913307339,0.5934091550199105,61.742939706947155,2.8541818736224525e-07,True
merge_errors,20.0%,scc_count,secondary_emergent,-0.009561188334696102,-0.00040056550424123993,-0.009160622830454863,-59.192150500363866,1.4409562298305845e-10,True
merge_errors,20.0%,scc_max_size,secondary_emergent,-0.08304006312542592,-0.0378888361986594,-0.04515122692676652,-2204.6584709769686,3.732066763758391e-19,True
merge_errors,20.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,wcc_max_size,secondary_emergent,-0.0763939409686136,-0.0348146897205731,-0.0415792512480405,-100.0,0.0,True
merge_errors,20.0%,in_degree_max,secondary_emergent,-0.1476949224559167,-0.034714255364350924,-0.11298066709156578,-15.56062051972557,2.1163555662812784e-05,True
merge_errors,20.0%,in_degree_mean,secondary_emergent,-0.05127451409334392,0.03166864245846984,-0.08294315655181377,-72.50831284697489,1.5155052897313271e-07,True
merge_errors,20.0%,in_degree_median,secondary_emergent,0.0,-0.11111111111111112,0.11111111111111112,100.0,0.0,True
merge_errors,20.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,in_degree_std,secondary_emergent,-0.08624067967090066,0.09780463882597061,-0.18404531849687128,-48.96455849734994,3.802766887426301e-09,True
merge_errors,20.0%,in_degree_variance,secondary_emergent,-0.1650395478418912,0.20519327342750904,-0.37023282126940027,-46.217031377769445,2.1790378740316156e-08,True
merge_errors,20.0%,out_degree_max,secondary_emergent,-0.15725637808448348,1.3877787807814457e-17,-0.1572563780844835,-2.937886672060847,0.015117595581789123,True
merge_errors,20.0%,out_degree_mean,secondary_emergent,-0.05127451409334392,0.03166864245846984,-0.08294315655181377,-72.50831284697489,1.5155052897313271e-07,True
merge_errors,20.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,out_degree_std,secondary_emergent,-0.07297023623835511,0.10390286844768444,-0.17687310468603956,-46.342019629958195,1.2743159541582829e-07,True
merge_errors,20.0%,out_degree_variance,secondary_emergent,-0.14061407889611438,0.21862311215440067,-0.35923719105051505,-43.01781441135798,2.9708514793852685e-07,True
merge_errors,20.0%,total_degree_max,secondary_emergent,-0.15251343661081254,-0.034039414058383344,-0.1184740225524292,-15.157194063995542,3.422050406238414e-05,True
merge_errors,20.0%,total_degree_mean,primary_imposed,-0.05127451409334395,0.03166864245846984,-0.0829431565518138,-72.50831284697377,,False
merge_errors,20.0%,total_degree_median,secondary_emergent,-0.047619047619047616,-0.0476190476190476,-1.3877787807814457e-17,0.0,,False
merge_errors,20.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,20.0%,total_degree_std,secondary_emergent,-0.07763021226904998,0.1085018766394303,-0.18613208890848026,-53.65594291822021,1.1778048715031875e-08,True
merge_errors,20.0%,total_degree_variance,secondary_emergent,-0.14923128423081916,0.2287929743223837,-0.3780242585532029,-50.20988767805834,4.555023166569191e-08,True
merge_errors,20.0%,reciprocity,secondary_emergent,0.0274423082351401,1.1690260772278935,-1.1415837689927535,-98.76728207114151,4.275640405005074e-08,True
missed_synapses,0.5%,density,primary_imposed,-0.0006443044789905706,-0.0006432017331159001,-1.1027458746705162e-06,-0.1123414186484326,,False
missed_synapses,0.5%,edge_count,secondary_emergent,-0.000644304479229401,-0.00064320173311584,-1.1027461135610208e-06,-0.11234144266655838,1.0,False
missed_synapses,0.5%,node_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,total_synapses,secondary_emergent,-0.005000379093176858,-0.0049996913765514,-6.877166254578432e-07,-0.15497355219485082,1.0,False
missed_synapses,0.5%,weight_max,secondary_emergent,-0.0013143483023001095,-0.0021905805038334803,0.0008762322015333707,0.8677218312745836,0.33336790971002767,False
missed_synapses,0.5%,weight_mean,secondary_emergent,-0.004358883008628458,-0.004359293515193779,4.1050656532110735e-07,0.07272030447017269,1.0,False
missed_synapses,0.5%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,weight_std,secondary_emergent,-0.004268689708265096,-0.00439400849494204,0.0001253187866769442,3.636202172056408,0.0011004705795783054,True
missed_synapses,0.5%,weight_variance,secondary_emergent,-0.008519157006508954,-0.00876870847697694,0.0002495514704679864,3.636264449652521,0.0011004705795783054,True
missed_synapses,0.5%,scc_count,secondary_emergent,0.0,0.00031809613572098,-0.00031809613572098,-2.9285611805509384,0.016941215876572362,True
missed_synapses,0.5%,scc_max_size,secondary_emergent,0.0,-3.822007686482125e-05,3.822007686482125e-05,2.928561180551858,0.016941215876572362,True
missed_synapses,0.5%,wcc_count,secondary_emergent,0.0,0.00027887520334648,-0.00027887520334648,-2.0283702113482316,0.054090562575935634,False
missed_synapses,0.5%,wcc_max_size,secondary_emergent,0.0,-7.7943335195313e-06,7.7943335195313e-06,2.02837021134844,0.054090562575935634,False
missed_synapses,0.5%,in_degree_max,secondary_emergent,-0.0014021669853409816,-0.00055236881240702,-0.0008497981729339616,-1.6262312563635455,0.060300335309683296,False
missed_synapses,0.5%,in_degree_mean,secondary_emergent,-0.0006443044792294793,-0.0006432017331159,-1.1027461135793438e-06,-0.11234144266808191,1.0,False
missed_synapses,0.5%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,in_degree_std,secondary_emergent,-0.000858580348120742,-0.00062502084556204,-0.00023355950255870206,-5.829363099758448,0.0013266272601637095,True
missed_synapses,0.5%,in_degree_variance,secondary_emergent,-0.0017164210040409925,-0.00124965100359288,-0.0004667700004481125,-5.83004860649361,0.0013266272601637095,True
missed_synapses,0.5%,out_degree_max,secondary_emergent,-0.0012547051442910915,-0.0010455876202424999,-0.00020911752404859161,-0.7559289460187542,0.38770988778817017,False
missed_synapses,0.5%,out_degree_mean,secondary_emergent,-0.0006443044792294793,-0.0006432017331159,-1.1027461135793438e-06,-0.11234144266808191,1.0,False
missed_synapses,0.5%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,out_degree_std,secondary_emergent,-0.0008868790771931889,-0.0008686180658760801,-1.826101131710881e-05,-0.31084789021371423,0.852228063183602,False
missed_synapses,0.5%,out_degree_variance,secondary_emergent,-0.0017729683488920587,-0.0017364793636917598,-3.648898520029883e-05,-0.3108376702319525,0.852228063183602,False
missed_synapses,0.5%,total_degree_max,secondary_emergent,-0.001327853303825482,-0.0008009273896089801,-0.000526925914216502,-1.5393726795177916,0.07888122102762127,False
missed_synapses,0.5%,total_degree_mean,primary_imposed,-0.0006443044792294511,-0.0006432017331159,-1.1027461135511545e-06,-0.1123414426655301,,False
missed_synapses,0.5%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,0.5%,total_degree_std,secondary_emergent,-0.0008818215762810777,-0.0007402267328541999,-0.0001415948434268778,-3.56532508967793,0.0030347552229399452,True
missed_synapses,0.5%,total_degree_variance,secondary_emergent,-0.001762863476908293,-0.00147990507287648,-0.00028295840403181304,-3.5654570525458578,0.0030347552229399452,True
missed_synapses,0.5%,reciprocity,secondary_emergent,-0.00018210314370220901,-0.00101929641831166,0.000837193274609451,1.3360772922505486,0.15565409335063607,False
missed_synapses,1.0%,density,primary_imposed,-0.0012942229386496014,-0.0012912154492725598,-3.0074893770416777e-06,-0.176175557607097,,False
missed_synapses,1.0%,edge_count,secondary_emergent,-0.0012942229386730306,-0.0012912154492725,-3.007489400530701e-06,-0.17617555833073612,1.0,False
missed_synapses,1.0%,node_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,total_synapses,secondary_emergent,-0.010001327038377219,-0.009999221436857341,-2.10560151987782e-06,-0.16009623660390107,1.0,False
missed_synapses,1.0%,weight_max,secondary_emergent,-0.0030668127053669223,-0.005257393209200399,0.002190580503833477,1.5339299776947088,0.06745386357977548,False
missed_synapses,1.0%,weight_mean,secondary_emergent,-0.008718387542409292,-0.008719264345558959,8.768031496669132e-07,0.08133083813435837,1.0,False
missed_synapses,1.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,weight_std,secondary_emergent,-0.008538098059546747,-0.008788908873052,0.00025081081350525336,4.64817886509309,0.00022676904756422083,True
missed_synapses,1.0%,weight_variance,secondary_emergent,-0.01700329516371322,-0.01750057000532304,0.000497274841609819,4.648372063685507,0.00022676904756422083,True
missed_synapses,1.0%,scc_count,secondary_emergent,1.0902153175252113e-05,0.00065975494816206,-0.0006488527949868078,-4.428835118468592,0.0036940545385398945,True
missed_synapses,1.0%,scc_max_size,secondary_emergent,-1.4346687708475306e-06,-7.927127053443148e-05,7.783660176358395e-05,4.415654070387026,0.0036719346523381813,True
missed_synapses,1.0%,wcc_count,secondary_emergent,0.0,0.00046479200557748005,-0.00046479200557748005,-1.7888543819997549,0.0757045491435043,False
missed_synapses,1.0%,wcc_max_size,secondary_emergent,0.0,-1.29905558658855e-05,1.29905558658855e-05,1.7888543819998317,0.0757045491435043,False
missed_synapses,1.0%,in_degree_max,secondary_emergent,-0.0029742936052687486,-0.00089228808158058,-0.0020820055236881684,-2.42363489746462,0.014277242032547004,True
missed_synapses,1.0%,in_degree_mean,secondary_emergent,-0.001294222938673113,-0.00129121544927254,-3.007489400572985e-06,-0.17617555833336535,1.0,False
missed_synapses,1.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,in_degree_std,secondary_emergent,-0.00175196612799466,-0.00123267933652306,-0.0005192867914715999,-9.262612828291475,3.404430235159289e-05,True
missed_synapses,1.0%,in_degree_variance,secondary_emergent,-0.003500858662927084,-0.0024638383536118,-0.001037020309315284,-9.264240945144063,3.404430235159289e-05,True
missed_synapses,1.0%,out_degree_max,secondary_emergent,-0.0028021748222501045,-0.0023002927645336202,-0.0005018820577164843,-0.606672166998732,0.5235814110863906,False
missed_synapses,1.0%,out_degree_mean,secondary_emergent,-0.001294222938673113,-0.00129121544927254,-3.007489400572985e-06,-0.17617555833336535,1.0,False
missed_synapses,1.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,out_degree_std,secondary_emergent,-0.0017817435264113584,-0.0017353686030549798,-4.637492335637862e-05,-0.6113825486303535,0.5163613338627426,False
missed_synapses,1.0%,out_degree_variance,secondary_emergent,-0.0035603079135294877,-0.0034677210254462605,-9.258688808322715e-05,-0.6113740588895198,0.5163613338627426,False
missed_synapses,1.0%,total_degree_max,secondary_emergent,-0.0028875540099062074,-0.0016018547792179803,-0.0012856992306882272,-2.5438758514963955,0.00730200868436378,True
missed_synapses,1.0%,total_degree_mean,primary_imposed,-0.0012942229386730284,-0.00129121544927254,-3.007489400488417e-06,-0.17617555832809403,,False
missed_synapses,1.0%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,1.0%,total_degree_std,secondary_emergent,-0.0017980532720473993,-0.00147647652761708,-0.0003215767444303193,-6.4013846596032105,2.775138756139631e-05,True
missed_synapses,1.0%,total_degree_variance,secondary_emergent,-0.0035928719332837195,-0.00295077064977102,-0.0006421012835126994,-6.401114857398281,2.775138756139631e-05,True
missed_synapses,1.0%,reciprocity,secondary_emergent,-0.0003341026721283808,-0.00211074360414902,0.001776640932020639,1.817399603007993,0.07124369644997824,False
missed_synapses,2.0%,density,primary_imposed,-0.0026026813269931135,-0.00259847084201432,-4.210484978793387e-06,-0.30909833549293514,,False
missed_synapses,2.0%,edge_count,secondary_emergent,-0.002602681327174997,-0.00259847084201426,-4.210485160737257e-06,-0.3090983490418114,0.852228063183602,False
missed_synapses,2.0%,node_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,total_synapses,secondary_emergent,-0.020009089745915875,-0.0200098963271432,8.065812273257145e-07,0.05657053581654241,1.0,False
missed_synapses,2.0%,weight_max,secondary_emergent,-0.006790799561883899,-0.01139101861993424,0.0046002190580503415,2.244994432064338,0.01454441027218437,True
missed_synapses,2.0%,weight_mean,secondary_emergent,-0.017451829896317106,-0.01745678637122668,4.956474909573877e-06,0.3550895440115468,0.8066655277716045,False
missed_synapses,2.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,weight_std,secondary_emergent,-0.017053869915918667,-0.01756567597885524,0.0005118060629365727,6.489058288310907,2.035193763913244e-05,True
missed_synapses,2.0%,weight_variance,secondary_emergent,-0.03381690052888549,-0.034822793855650194,0.0010058933267647063,6.489162558088087,2.035193763913244e-05,True
missed_synapses,2.0%,scc_count,secondary_emergent,1.0902153175252113e-05,0.00131950989632418,-0.0013086077431489279,-11.127465647005469,0.0001080055963385611,True
missed_synapses,2.0%,scc_max_size,secondary_emergent,-1.4346687708475306e-06,-0.0001585425410688,0.00015710787229795246,11.094880753621267,0.00010316857946439198,True
missed_synapses,2.0%,wcc_count,secondary_emergent,0.0,0.00116198001394372,-0.00116198001394372,-4.472135954999464,0.003911340938733561,True
missed_synapses,2.0%,wcc_max_size,secondary_emergent,0.0,-3.247638966471375e-05,3.247638966471375e-05,4.472135954999579,0.003911340938733561,True
missed_synapses,2.0%,in_degree_max,secondary_emergent,-0.005906097301890801,-0.00144465689398762,-0.004461440407903181,-4.534251929419106,0.000748501426074874,True
missed_synapses,2.0%,in_degree_mean,secondary_emergent,-0.002602681327175,-0.00259847084201432,-4.210485160680011e-06,-0.3090983490374695,0.852228063183602,False
missed_synapses,2.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,in_degree_std,secondary_emergent,-0.0035046249974397398,-0.00244203922055036,-0.0010625857768893797,-15.638977096501721,2.173426157867198e-07,True
missed_synapses,2.0%,in_degree_variance,secondary_emergent,-0.006996962469521822,-0.0048781126281572,-0.002118849841364622,-15.642434081930743,2.1682419333613896e-07,True
missed_synapses,2.0%,out_degree_max,secondary_emergent,-0.005102467586783772,-0.0046842325386867,-0.00041823504809707177,-0.37430612980438555,0.7825769193011747,False
missed_synapses,2.0%,out_degree_mean,secondary_emergent,-0.002602681327175,-0.00259847084201432,-4.210485160680011e-06,-0.3090983490374695,0.852228063183602,False
missed_synapses,2.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,out_degree_std,secondary_emergent,-0.0035308914145641295,-0.0034693744903960396,-6.151692416808989e-05,-0.9629243445315561,0.24857969985345674,False
missed_synapses,2.0%,out_degree_variance,secondary_emergent,-0.00704931236334642,-0.00692670916286172,-0.0001226032004846998,-0.9629472790492115,0.24857969985345674,False
missed_synapses,2.0%,total_degree_max,secondary_emergent,-0.005501106544419854,-0.00307724733902406,-0.002423859205395794,-3.583267478886245,0.0009891941298160315,True
missed_synapses,2.0%,total_degree_mean,primary_imposed,-0.0026026813271750283,-0.00259847084201432,-4.2104851607082e-06,-0.30909834904022154,,False
missed_synapses,2.0%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,2.0%,total_degree_std,secondary_emergent,-0.0035856782489668048,-0.0029485531502816196,-0.0006371250986851851,-11.467875780217131,1.8108826031438616e-06,True
missed_synapses,2.0%,total_degree_variance,secondary_emergent,-0.007158495903979792,-0.0058884109017364,-0.001270085002243392,-11.469376718680449,1.8108826031438616e-06,True
missed_synapses,2.0%,reciprocity,secondary_emergent,-0.0005929251015649441,-0.0041351738537934,0.003542248752228456,3.685355191428793,0.007666423827726015,True
missed_synapses,5.0%,density,primary_imposed,-0.006660436151111583,-0.006651714431863939,-8.721719247643811e-06,-0.23469864177752206,,False
missed_synapses,5.0%,edge_count,secondary_emergent,-0.00666043615112534,-0.006651714431863879,-8.721719261460883e-06,-0.23469864196729498,0.9462187468809515,False
missed_synapses,5.0%,node_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,5.0%,total_synapses,secondary_emergent,-0.05002432903691569,-0.050012782189871374,-1.1546847044317798e-05,-0.4274226226646663,0.7223810607576189,False
missed_synapses,5.0%,weight_max,secondary_emergent,-0.018400876232201532,-0.03483023001095285,0.01642935377875132,5.495574790854809,7.099205507615918e-05,True
missed_synapses,5.0%,weight_mean,secondary_emergent,-0.043654651384407224,-0.04365142380434308,-3.227580064144031e-06,-0.10212670977527384,1.0,False
missed_synapses,5.0%,weight_median,secondary_emergent,-0.25,-0.25,0.0,0.0,,False
missed_synapses,5.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,5.0%,weight_std,secondary_emergent,-0.042598354844850035,-0.04388091253931488,0.0012825576944648434,11.187161025016081,4.349697937330898e-06,True
missed_synapses,5.0%,weight_variance,secondary_emergent,-0.08338207382960844,-0.08583628558820469,0.002454211758596253,11.183716123959144,4.367541727470156e-06,True
missed_synapses,5.0%,scc_count,secondary_emergent,3.2706459525756336e-05,0.0031338360037699796,-0.0031011295442442233,-15.054613443646284,3.9561090951165825e-05,True
missed_synapses,5.0%,scc_max_size,secondary_emergent,-4.304006312542591e-06,-0.00037653853503855994,0.00037223452872601733,15.023756984666296,3.8670110326153155e-05,True
missed_synapses,5.0%,wcc_count,secondary_emergent,4.644681839294008e-05,0.0028817104345805,-0.00283526361618756,-5.202222769697876,0.0019452497807414012,True
missed_synapses,5.0%,wcc_max_size,secondary_emergent,-1.299106214924132e-06,-8.05414463684762e-05,7.924234015355207e-05,5.202090469149091,0.0019452497807414012,True
missed_synapses,5.0%,in_degree_max,secondary_emergent,-0.016146165285744637,-0.0042489908646696,-0.011897174421075036,-12.932646029847696,1.2311247849340313e-06,True
missed_synapses,5.0%,in_degree_mean,secondary_emergent,-0.006660436151125336,-0.0066517144318639,-8.72171926143573e-06,-0.23469864196638965,0.9462187468809515,False
missed_synapses,5.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,5.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
missed_synapses,5.0%,in_degree_std,secondary_emergent,-0.00896548765318622,-0.0062876956347407,-0.0026777920184455194,-22.606851246861382,6.493975302281082e-08,True
