dataset,error_model,error_rate,error_rate_percent,analysis_name,metric_name,category,real_n,null_n,real_baseline_mean,null_baseline_mean,real_perturbed_mean,null_perturbed_mean,real_mean_relative_change,real_std_relative_change,null_mean_relative_change,null_std_relative_change,effect_difference,cohens_d,test_name,p_value_raw,p_value_adjusted,is_significant,interpretation
BANC,missed_synapses,0.15,15.0%,degree_distribution,in_degree_max,secondary_emergent,5,5,4707.0,4707.0,4473.0,4643.2,-0.049713193116634795,0.0038004129636707708,-0.01355428085829612,0.0018966402481976447,-0.03615891225833867,-12.039473065037468,welch_t_test,1.6663441291175895e-06,4.932673550352511e-06,True,"At 15.0% error rate, the secondary change in in degree max was significantly less in Real (-4.97%) than Null (-1.36%) (difference = -3.62%, d = -12.04, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,59.266485914392106,59.77672513653171,-0.02923926728738436,0.00019178484996674574,-0.02088175808971702,0.0001799054471694815,-0.00835750919766734,-44.947334087363515,welch_t_test,1.873478197633076e-12,1.586527739514592e-11,True,"At 15.0% error rate, the secondary change in in degree std was significantly less in Real (-2.92%) than Null (-2.09%) (difference = -0.84%, d = -44.95, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3512.5164623170726,3573.2569645585163,-0.0576235703981227,0.0003723669848474443,-0.04132744246574076,0.00035232772669501486,-0.016296127932381943,-44.95658920680757,welch_t_test,1.828512273496677e-12,1.568300911499073e-11,True,"At 15.0% error rate, the secondary change in in degree variance was significantly less in Real (-5.76%) than Null (-4.13%) (difference = -1.63%, d = -44.96, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,out_degree_std,secondary_emergent,5,5,58.00744650135605,58.00744650135605,56.26167148627036,56.30462766651026,-0.030095705299575237,0.00015274585086361782,-0.02935517657730328,0.0001527840578378862,-0.0007405287222719582,-4.847503929347156,welch_t_test,5.9359126554639034e-05,0.0001355650393627278,True,"At 15.0% error rate, the secondary change in out degree std was significantly less in Real (-3.01%) than Null (-2.94%) (difference = -0.07%, d = -4.85, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,out_degree_variance,secondary_emergent,5,5,3364.863849607683,3364.863849607683,3165.375741234311,3170.21115950108,-0.05928564045663538,0.0002963131581157816,-0.05784860808834726,0.0002966016399720695,-0.00143703236828812,-4.847348060222413,welch_t_test,5.9373029197726826e-05,0.0001355650393627278,True,"At 15.0% error rate, the secondary change in out degree variance was significantly less in Real (-5.93%) than Null (-5.78%) (difference = -0.14%, d = -4.85, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,total_degree_max,secondary_emergent,5,5,9489.0,9489.0,9040.8,9232.6,-0.04723363895036358,0.0031636624868557352,-0.027020760881020078,0.001949768289809198,-0.020212878069343503,-7.692025332728761,welch_t_test,8.626955032574501e-06,2.3271906922549763e-05,True,"At 15.0% error rate, the secondary change in total degree max was significantly less in Real (-4.72%) than Null (-2.70%) (difference = -2.02%, d = -7.69, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,total_degree_std,secondary_emergent,5,5,111.71935962728317,111.71935962728317,108.35101464799739,108.92742508805784,-0.030150056270669672,0.00016466007200377825,-0.024990606359897898,6.9216608625132e-05,-0.005159449910771774,-40.85043249999117,welch_t_test,5.674092548827324e-09,2.7507013878010722e-08,True,"At 15.0% error rate, the secondary change in total degree std was significantly less in Real (-3.02%) than Null (-2.50%) (difference = -0.52%, d = -40.85, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,degree_distribution,total_degree_variance,secondary_emergent,5,5,12481.215315530224,12481.215315530224,11739.94264597249,11865.183984151847,-0.059391064957863324,0.00031940824956414846,-0.04935667848080918,0.00013497050055663804,-0.010034386477054145,-40.92453441953124,welch_t_test,5.402020947345241e-09,2.6379211779372017e-08,True,"At 15.0% error rate, the secondary change in total degree variance was significantly less in Real (-5.94%) than Null (-4.94%) (difference = -1.00%, d = -40.92, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.15,15.0%,reciprocity,reciprocity,secondary_emergent,5,5,0.1299390807959521,0.0039814147180015,0.12941850998612153,0.0038584644382096203,-0.004006268219243525,0.0002359026084176602,-0.03088105321857524,0.0009680989122539064,0.026874784999331713,38.14299373294309,welch_t_test,1.1028013405766484e-07,4.098744982476543e-07,True,"At 15.0% error rate, the secondary change in reciprocity was significantly greater in Real (-0.40%) than Null (-3.09%) (difference = +2.69%, d = 38.14, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,basic_structure,weight_max,secondary_emergent,5,5,913.0,913.0,841.0,787.2,-0.07886089813800658,0.004836670792074398,-0.13778751369112813,0.016067575746674466,0.05892661555312155,4.966388947053269,welch_t_test,0.0006984949051356889,0.0013466659698437345,True,"At 20.0% error rate, the secondary change in weight max was significantly greater in Real (-7.89%) than Null (-13.78%) (difference = +5.89%, d = 4.97, p_adj = 0.0013). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,basic_structure,weight_std,secondary_emergent,5,5,9.45819684392764,9.45819684392764,7.853602507236215,7.8011660884655925,-0.16965118861124232,0.00020232783813962032,-0.17519520716318096,0.00010576232050724628,0.005544018551938645,34.342207637990214,welch_t_test,2.391089695274644e-09,1.2695547667767754e-08,True,"At 20.0% error rate, the secondary change in weight std was significantly greater in Real (-16.97%) than Null (-17.52%) (difference = +0.55%, d = 34.34, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,61.67907527133199,60.85819314033898,-0.3105208186760341,0.0003359891816207319,-0.3196970447648774,0.00017447611880369902,0.009176226088843331,34.27753427747787,welch_t_test,2.5718709840640256e-09,1.3442044440147133e-08,True,"At 20.0% error rate, the secondary change in weight variance was significantly greater in Real (-31.05%) than Null (-31.97%) (difference = +0.92%, d = 34.28, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18409.8,17267.6,0.0035322976287816845,0.0008943753306947366,0.0171771913289349,0.0015004449080992252,-0.013644893700153217,-11.047062641179167,welch_t_test,1.010371016968707e-06,3.1149226283505297e-06,True,"At 20.0% error rate, the secondary change in scc count was significantly less in Real (+0.35%) than Null (+1.72%) (difference = -1.36%, d = -11.05, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,139341.8,140995.4,-0.0004533553315878197,0.0001065670186065285,-0.0020638841507003,0.0001802823526573262,0.0016105288191124805,10.875715008509797,welch_t_test,1.1727492155609793e-06,3.5825078776725803e-06,True,"At 20.0% error rate, the secondary change in scc max size was significantly greater in Real (-0.05%) than Null (-0.21%) (difference = +0.16%, d = 10.88, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,connected_components,wcc_count,secondary_emergent,5,5,4306.0,4303.0,4315.6,4353.6,0.0022294472828611237,0.0006889176485922585,0.0117592377411108,0.0009382583889466282,-0.009529790458249676,-11.578142895963103,welch_t_test,2.1475711859225933e-07,7.522121064828351e-07,True,"At 20.0% error rate, the secondary change in wcc count was significantly less in Real (+0.22%) than Null (+1.18%) (difference = -0.95%, d = -11.58, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,153942.4,153907.6,-6.235709831635834e-05,1.9268859091393844e-05,-0.00032736200782028,2.456211486405379e-05,0.00026500490950392166,12.004905353576099,welch_t_test,1.167583519351789e-07,4.2918317277271804e-07,True,"At 20.0% error rate, the secondary change in wcc max size was significantly greater in Real (-0.01%) than Null (-0.03%) (difference = +0.03%, d = 12.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,in_degree_max,secondary_emergent,5,5,4707.0,4707.0,4384.2,4617.8,-0.068578712555768,0.002142477541615248,-0.01895049925642656,0.0007266892448050732,-0.049628213299341445,-31.022822571168206,welch_t_test,8.511965599759705e-08,3.2172344555023975e-07,True,"At 20.0% error rate, the secondary change in in degree max was significantly less in Real (-6.86%) than Null (-1.90%) (difference = -4.96%, d = -31.02, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,58.569109548416954,59.234146895069145,-0.04066200615178017,0.0001892650618720305,-0.0297689671609098,0.00010581552871102414,-0.010893038990870373,-71.04460496915577,welch_t_test,1.3075515044916133e-11,9.76965486622829e-11,True,"At 20.0% error rate, the secondary change in in degree std was significantly less in Real (-4.07%) than Null (-2.98%) (difference = -1.09%, d = -71.04, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3430.3407001076457,3508.684191774042,-0.07967058490226209,0.00036313836587418765,-0.0586517339584515,0.0002053311221012466,-0.021018850943810584,-71.25436609555776,welch_t_test,1.1119836471535134e-11,8.751965411125887e-11,True,"At 20.0% error rate, the secondary change in in degree variance was significantly less in Real (-7.97%) than Null (-5.87%) (difference = -2.10%, d = -71.25, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,out_degree_std,secondary_emergent,5,5,58.00744650135605,58.00744650135605,55.584481493730834,55.64096708614344,-0.04176989600065507,0.000268518466118003,-0.040796131495932655,0.00021860504590676192,-0.0009737645047224117,-3.97719472591256,welch_t_test,0.0002788321635817419,0.0005739652844190318,True,"At 20.0% error rate, the secondary change in out degree std was significantly less in Real (-4.18%) than Null (-4.08%) (difference = -0.10%, d = -3.98, p_adj = 0.0006). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,out_degree_variance,secondary_emergent,5,5,3364.863849607683,3364.863849607683,3089.6347770180855,3095.917346921835,-0.08179501010767094,0.0005146247439181742,-0.07992790041629905,0.00041933789034136415,-0.001867109691371896,-3.9776057515680776,welch_t_test,0.00027825877422994326,0.0005739652844190318,True,"At 20.0% error rate, the secondary change in out degree variance was significantly less in Real (-8.18%) than Null (-7.99%) (difference = -0.19%, d = -3.98, p_adj = 0.0006). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,total_degree_max,secondary_emergent,5,5,9489.0,9489.0,8888.0,9149.4,-0.06333649488881862,0.0024409810985141665,-0.03578880809358202,0.0012790305763261509,-0.0275476867952366,-14.136960119333299,welch_t_test,4.859407511053868e-07,1.6093780321262561e-06,True,"At 20.0% error rate, the secondary change in total degree max was significantly less in Real (-6.33%) than Null (-3.58%) (difference = -2.75%, d = -14.14, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,total_degree_median,secondary_emergent,5,5,21.0,21.0,21.0,20.0,0.0,0.0,-0.0476190476190476,0.0,0.0476190476190476,0.0,welch_t_test,0.0,0.0,True,"At 20.0% error rate, the secondary change in total degree median was significantly greater in Real (+0.00%) than Null (-4.76%) (difference = +4.76%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,total_degree_std,secondary_emergent,5,5,111.71935962728317,111.71935962728317,107.04174374493036,107.79461126499511,-0.04186934026437479,0.00021836625883578077,-0.03513042301156862,0.00017160101893565736,-0.006738917252806169,-34.315583899985874,welch_t_test,4.3121464262121795e-11,2.8848259591359483e-10,True,"At 20.0% error rate, the secondary change in total degree std was significantly less in Real (-4.19%) than Null (-3.51%) (difference = -0.67%, d = -34.32, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,degree_distribution,total_degree_variance,secondary_emergent,5,5,12481.215315530224,12481.215315530224,11457.935380076993,11619.67851179799,-0.08198560072751707,0.0004184506208739127,-0.0690266758446377,0.00033112811570361464,-0.012958924882879364,-34.344293073297386,welch_t_test,4.051127015202123e-11,2.737579770879011e-10,True,"At 20.0% error rate, the secondary change in total degree variance was significantly less in Real (-8.20%) than Null (-6.90%) (difference = -1.30%, d = -34.34, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.2,20.0%,reciprocity,reciprocity,secondary_emergent,5,5,0.1299390807959521,0.0039814147180015,0.1291560822985992,0.00380229191002696,-0.006025889151720878,0.00036338563441602804,-0.04498973873900152,0.002626897833907595,0.03896384958728064,20.778664032668875,welch_t_test,3.5445435653098905e-06,1.0090636788052411e-05,True,"At 20.0% error rate, the secondary change in reciprocity was significantly greater in Real (-0.60%) than Null (-4.50%) (difference = +3.90%, d = 20.78, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.005,0.5%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,158857.8,158693.6,0.0037646434393600486,3.981242244385474e-05,0.0027271233776901002,8.647533218142833e-05,0.0010375200616699483,15.412575676597545,welch_t_test,6.43048245149674e-07,2.078257372005468e-06,True,"At 0.5% error rate, the secondary change in node count was significantly greater in Real (+0.38%) than Null (+0.27%) (difference = +0.10%, d = 15.41, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.005,0.5%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18412.2,17013.6,0.00366312346688471,0.00032569897511670025,0.00221489161168702,0.00034499412027206135,0.00144823185519769,4.316826638016879,welch_t_test,0.00013637239379295384,0.0002952528525808612,True,"At 0.5% error rate, the secondary change in scc count was significantly greater in Real (+0.37%) than Null (+0.22%) (difference = +0.14%, d = 4.32, p_adj = 0.0003). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.005,0.5%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,139929.4,141681.0,0.0037617015171622246,6.547027271104843e-05,0.0027886500527294997,0.00011597648480167695,0.0009730514644327249,10.332655019168817,welch_t_test,2.1025648110978056e-06,6.115721124454052e-06,True,"At 0.5% error rate, the secondary change in scc max size was significantly greater in Real (+0.38%) than Null (+0.28%) (difference = +0.10%, d = 10.33, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.005,0.5%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,154547.8,154389.6,0.00387003741425899,4.092700062882808e-05,0.00280336195585806,8.889280856921382e-05,0.00106667545840093,15.414650166677774,welch_t_test,6.424231554948994e-07,2.078257372005468e-06,True,"At 0.5% error rate, the secondary change in wcc max size was significantly greater in Real (+0.39%) than Null (+0.28%) (difference = +0.11%, d = 15.41, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.005,0.5%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.11704810857007,25.143036793807312,-0.003750522799773085,3.9514510100313505e-05,-0.0027197004687089404,8.601083877697035e-05,-0.0010308223310641447,-15.401489507748629,welch_t_test,6.534808979713046e-07,2.091764214080396e-06,True,"At 0.5% error rate, the secondary change in in degree mean was significantly less in Real (-0.38%) than Null (-0.27%) (difference = -0.10%, d = -15.40, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.005,0.5%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.11704810857007,25.143036793807312,-0.003750522799773085,3.9514510100313505e-05,-0.0027197004687089404,8.601083877697035e-05,-0.0010308223310641447,-15.401489507748629,welch_t_test,6.534808979713046e-07,2.091764214080396e-06,True,"At 0.5% error rate, the secondary change in out degree mean was significantly less in Real (-0.38%) than Null (-0.27%) (difference = -0.10%, d = -15.40, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,159442.6,159098.4,0.007459781880678874,2.9838417189514855e-05,0.00528490730560712,4.677498205080978e-05,0.0021748745750717544,55.43686655829685,welch_t_test,1.2523784739902766e-11,9.520922717039716e-11,True,"At 1.0% error rate, the secondary change in node count was significantly greater in Real (+0.75%) than Null (+0.53%) (difference = +0.22%, d = 55.44, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18476.2,17055.0,0.007151812482965386,0.000524834228483441,0.00465362865221484,0.0006330756733095065,0.002498183830750546,4.2962576600522535,welch_t_test,0.00016223363842305928,0.00034565065001600844,True,"At 1.0% error rate, the secondary change in scc count was significantly greater in Real (+0.72%) than Null (+0.47%) (difference = +0.25%, d = 4.30, p_adj = 0.0003). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,140453.8,142044.4,0.007523403034324449,6.887904384581801e-05,0.00536071966989174,0.00010385318286621101,0.002162683364432709,24.542845778672874,welch_t_test,2.206660710426528e-09,1.190529044576893e-08,True,"At 1.0% error rate, the secondary change in scc max size was significantly greater in Real (+0.75%) than Null (+0.54%) (difference = +0.22%, d = 24.54, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,155132.6,154794.4,0.007668623986697152,3.0673765727285455e-05,0.00543265046311326,4.808260830442073e-05,0.002235973523583892,55.44365221998885,welch_t_test,1.2507370634925412e-11,9.520922717039716e-11,True,"At 1.0% error rate, the secondary change in wcc max size was significantly greater in Real (+0.77%) than Null (+0.54%) (difference = +0.22%, d = 55.44, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.02492434769644,25.079064320637503,-0.007404544889126586,2.93980795807184e-05,-0.0052571221703014,4.6283862526744455e-05,-0.0021474227188251855,-55.38677179573592,welch_t_test,1.3289067157350889e-11,9.76965486622829e-11,True,"At 1.0% error rate, the secondary change in in degree mean was significantly less in Real (-0.74%) than Null (-0.53%) (difference = -0.21%, d = -55.39, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,60.708686107025656,60.75857659809576,-0.005616619611908721,0.00036787851215039135,-0.0047994338294318805,0.0003770545573605041,-0.0008171857824768409,-2.193818012501066,welch_t_test,0.008466451361924133,0.01478865786195103,True,"At 1.0% error rate, the secondary change in in degree std was significantly less in Real (-0.56%) than Null (-0.48%) (difference = -0.08%, d = -2.19, p_adj = 0.0148). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3685.5449723871243,3691.6050541548902,-0.011201584540272981,0.0007315982395617463,-0.009575719357669401,0.0007504739856900436,-0.0016258651826035805,-2.1938651944343186,welch_t_test,0.008466071969731011,0.01478865786195103,True,"At 1.0% error rate, the secondary change in in degree variance was significantly less in Real (-1.12%) than Null (-0.96%) (difference = -0.16%, d = -2.19, p_adj = 0.0148). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.02492434769644,25.079064320637503,-0.007404544889126586,2.93980795807184e-05,-0.0052571221703014,4.6283862526744455e-05,-0.0021474227188251855,-55.38677179573592,welch_t_test,1.3289067157350889e-11,9.76965486622829e-11,True,"At 1.0% error rate, the secondary change in out degree mean was significantly less in Real (-0.74%) than Null (-0.53%) (difference = -0.21%, d = -55.39, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,degree_distribution,total_degree_std,secondary_emergent,5,5,111.71935962728317,111.71935962728317,111.09957296903863,111.19336094564952,-0.005547710444387087,0.00042218197402283124,-0.00470821425568918,0.00042888317361766,-0.0008394961886979066,-1.9727518359414122,welch_t_test,0.01425041240415955,0.0241967662395501,True,"At 1.0% error rate, the secondary change in total degree std was significantly less in Real (-0.55%) than Null (-0.47%) (difference = -0.08%, d = -1.97, p_adj = 0.0242). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.01,1.0%,degree_distribution,total_degree_variance,secondary_emergent,5,5,12481.215315530224,12481.215315530224,12343.116893600421,12363.965355033042,-0.011064501207504044,0.0008394768348952333,-0.0093941140772796,0.0008535260973757078,-0.0016703871302244447,-1.9732152693507499,welch_t_test,0.014235123339235396,0.0241967662395501,True,"At 1.0% error rate, the secondary change in total degree variance was significantly less in Real (-1.11%) than Null (-0.94%) (difference = -0.17%, d = -1.97, p_adj = 0.0242). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.02,2.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,160606.4,159950.4,0.014813410673440244,5.903784168934083e-05,0.0106683853357091,0.0001752553225576853,0.0041450253377311435,31.69784972721136,welch_t_test,7.914150792531512e-08,3.058072140999967e-07,True,"At 2.0% error rate, the secondary change in node count was significantly greater in Real (+1.48%) than Null (+1.07%) (difference = +0.41%, d = 31.70, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.02,2.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18609.8,17123.0,0.014434450804033796,0.0007527619011590749,0.008659283694627661,0.0005557246189948542,0.005775167109406135,8.728836449804982,welch_t_test,1.581519825127355e-06,4.723378406295538e-06,True,"At 2.0% error rate, the secondary change in scc count was significantly greater in Real (+1.44%) than Null (+0.87%) (difference = +0.58%, d = 8.73, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.02,2.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,141482.2,142828.4,0.014900469854022453,0.0001023804805605783,0.01090970860730282,0.00017563765845456946,0.003990761246719633,27.761070130814467,welch_t_test,3.2163794496424287e-09,1.642563245657088e-08,True,"At 2.0% error rate, the secondary change in scc max size was significantly greater in Real (+1.49%) than Null (+1.09%) (difference = +0.40%, d = 27.76, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.02,2.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,156296.4,155646.4,0.015228123051340674,6.069064969236151e-05,0.010966627261980501,0.00018015470361149816,0.004261495789360173,31.702138733838837,welch_t_test,7.907457045404382e-08,3.058072140999967e-07,True,"At 2.0% error rate, the secondary change in wcc max size was significantly greater in Real (+1.52%) than Null (+1.10%) (difference = +0.43%, d = 31.70, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.02,2.0%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.84358662421484,24.945477447894184,-0.014597174032261642,5.732693924501371e-05,-0.01055574848801492,0.00017157337342009447,-0.004041425544246722,-31.594952899512936,welch_t_test,8.355994188471351e-08,3.176227336413258e-07,True,"At 2.0% error rate, the secondary change in in degree mean was significantly less in Real (-1.46%) than Null (-1.06%) (difference = -0.40%, d = -31.59, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.02,2.0%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.84358662421484,24.945477447894184,-0.014597174032261642,5.732693924501371e-05,-0.01055574848801492,0.00017157337342009447,-0.004041425544246722,-31.594952899512936,welch_t_test,8.355994188471351e-08,3.176227336413258e-07,True,"At 2.0% error rate, the secondary change in out degree mean was significantly less in Real (-1.46%) than Null (-1.06%) (difference = -0.40%, d = -31.59, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.03,3.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,161770.6,160775.6,0.02216956692067584,6.135913048646023e-05,0.01588252391603792,0.0001305375795439924,0.006287043004637918,61.64211650915693,welch_t_test,2.204055425858887e-10,1.3283901620717076e-09,True,"At 3.0% error rate, the secondary change in node count was significantly greater in Real (+2.22%) than Null (+1.59%) (difference = +0.63%, d = 61.64, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.03,3.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18737.6,17191.2,0.021400926683019895,0.000447187665347368,0.012676720075400522,0.0007036822883608582,0.008724206607619373,14.798001255597832,welch_t_test,9.792363082058031e-08,3.6803881471330465e-07,True,"At 3.0% error rate, the secondary change in scc count was significantly greater in Real (+2.14%) than Null (+1.27%) (difference = +0.87%, d = 14.80, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.03,3.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,142518.6,143585.4,0.022334923424554357,5.9283249557461543e-05,0.0162675971603898,0.0001014126826082141,0.006067326264164556,73.04457647683138,welch_t_test,6.167967209761249e-12,4.9123453134884236e-11,True,"At 3.0% error rate, the secondary change in scc max size was significantly greater in Real (+2.23%) than Null (+1.63%) (difference = +0.61%, d = 73.04, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.03,3.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,157460.6,156471.6,0.022790220328414053,6.30769246846296e-05,0.016326530612244844,0.0001341868458527016,0.006463689716169209,61.65015308246791,welch_t_test,2.201559809554012e-10,1.3283901620717076e-09,True,"At 3.0% error rate, the secondary change in wcc max size was significantly greater in Real (+2.28%) than Null (+1.63%) (difference = +0.65%, d = 61.65, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,split_errors,0.03,3.0%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.664797011954285,24.817441531581366,-0.021688734193849063,5.872580598330533e-05,-0.015634200149138723,0.00012648773701529184,-0.00605453404471034,-61.39877769191446,welch_t_test,2.549386376187136e-10,1.483077813625386e-09,True,"At 3.0% error rate, the secondary change in in degree mean was significantly less in Real (-2.17%) than Null (-1.56%) (difference = -0.61%, d = -61.40, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
